0,1,2,3,4,5,6,7
"{'kernel': 'linear', 'nu': 0.01}",0.0,0.9928909952606635,0.0,0.0,0.0,0.0,0.0
"{'kernel': 'linear', 'nu': 0.1}",0.036585365853658534,0.8767772511848341,0.05454545454545454,0.043795620437956206,0.03916449086161879,0.03207721650676222,0.1791011348561539
"{'kernel': 'linear', 'nu': 0.2}",0.07317073170731707,0.7843601895734598,0.061855670103092786,0.0670391061452514,0.07058823529411765,0.05739220899317997,0.2395667109453648
"{'kernel': 'linear', 'nu': 0.3}",0.13414634146341464,0.6895734597156398,0.07746478873239436,0.09821428571428571,0.11702127659574468,0.09250375679112242,0.30414430257876346
"{'kernel': 'linear', 'nu': 0.4}",0.24390243902439024,0.6113744075829384,0.10869565217391304,0.15037593984962405,0.19531250000000003,0.14911570916657033,0.38615503255372746
"{'kernel': 'linear', 'nu': 0.5}",0.2682926829268293,0.523696682464455,0.09865470852017937,0.1442622950819672,0.1996370235934664,0.14050398797826844,0.3748386159112591
"{'kernel': 'poly', 'nu': 0.01}",0.0,0.957345971563981,0.0,0.0,0.0,0.0,0.0
"{'kernel': 'poly', 'nu': 0.1}",0.07317073170731707,0.7867298578199052,0.0625,0.06741573033707865,0.07075471698113207,0.05756559935267597,0.23992832128091082
"{'kernel': 'poly', 'nu': 0.2}",0.07317073170731707,0.7796208530805687,0.06060606060606061,0.06629834254143646,0.0702576112412178,0.05704542827418795,0.2388418478286164
"{'kernel': 'poly', 'nu': 0.3}",0.13414634146341464,0.6895734597156398,0.07746478873239436,0.09821428571428571,0.11702127659574468,0.09250375679112242,0.30414430257876346
"{'kernel': 'poly', 'nu': 0.4}",0.25609756097560976,0.5758293838862559,0.105,0.14893617021276595,0.1988636363636364,0.14746850075135823,0.38401627667503657
"{'kernel': 'poly', 'nu': 0.5}",0.2682926829268293,0.5165876777251185,0.09734513274336283,0.14285714285714285,0.19855595667870035,0.1385966940238123,0.3722857693006977
"{'kernel': 'rbf', 'nu': 0.01}",0.036585365853658534,0.995260663507109,0.6,0.06896551724137931,0.04504504504504504,0.036411975494162536,0.19081922202483306
"{'kernel': 'rbf', 'nu': 0.1}",0.10975609756097561,0.9075829383886256,0.1875,0.13846153846153847,0.11968085106382978,0.0996127615304589,0.31561489434191614
"{'kernel': 'rbf', 'nu': 0.2}",0.2804878048780488,0.7938388625592417,0.20909090909090908,0.23958333333333331,0.26255707762557084,0.2226621199861288,0.4718708721526778
"{'kernel': 'rbf', 'nu': 0.3}",0.3780487804878049,0.7180094786729858,0.20666666666666667,0.2672413793103448,0.32426778242677823,0.2714426077910069,0.5210015429833263
"{'kernel': 'rbf', 'nu': 0.4}",0.524390243902439,0.6208530805687204,0.21182266009852216,0.3017543859649123,0.40489642184557445,0.3255692983470119,0.5705868017637736
"{'kernel': 'rbf', 'nu': 0.5}",0.7073170731707317,0.504739336492891,0.21722846441947566,0.332378223495702,0.4873949579831932,0.3570107502022888,0.5975037658477884
"{'kernel': 'sigmoid', 'nu': 0.01}",0.0,0.9928909952606635,0.0,0.0,0.0,0.0,0.0
"{'kernel': 'sigmoid', 'nu': 0.1}",0.07317073170731707,0.7843601895734598,0.061855670103092786,0.0670391061452514,0.07058823529411765,0.05739220899317997,0.2395667109453648
"{'kernel': 'sigmoid', 'nu': 0.2}",0.07317073170731707,0.7796208530805687,0.06060606060606061,0.06629834254143646,0.0702576112412178,0.05704542827418795,0.2388418478286164
"{'kernel': 'sigmoid', 'nu': 0.3}",0.13414634146341464,0.6895734597156398,0.07746478873239436,0.09821428571428571,0.11702127659574468,0.09250375679112242,0.30414430257876346
"{'kernel': 'sigmoid', 'nu': 0.4}",0.24390243902439024,0.6090047393364929,0.10810810810810811,0.149812734082397,0.1949317738791423,0.14853774130158365,0.3854059435213521
"{'kernel': 'sigmoid', 'nu': 0.5}",0.2682926829268293,0.518957345971564,0.09777777777777778,0.14332247557003258,0.19891500904159132,0.13923245867529765,0.3731386587788749
"{'kernel': 'linear', 'nu': 0.01}",0.0,0.95260663507109,0.0,0.0,0.0,0.0,0.0
"{'kernel': 'linear', 'nu': 0.1}",0.036585365853658534,0.8720379146919431,0.05263157894736842,0.043165467625899276,0.03896103896103896,0.03190382614726622,0.17861642182975848
"{'kernel': 'linear', 'nu': 0.2}",0.07317073170731707,0.7890995260663507,0.06315789473684211,0.06779661016949153,0.07092198581560283,0.05773898971217197,0.24028938743143022
"{'kernel': 'linear', 'nu': 0.3}",0.13414634146341464,0.6895734597156398,0.07746478873239436,0.09821428571428571,0.11702127659574468,0.09250375679112242,0.30414430257876346
"{'kernel': 'linear', 'nu': 0.4}",0.24390243902439024,0.5876777251184834,0.10309278350515463,0.14492753623188406,0.19157088122605362,0.1433360305167033,0.37859745180957477
"{'kernel': 'linear', 'nu': 0.5}",0.2682926829268293,0.4976303317535545,0.09401709401709402,0.13924050632911392,0.19572953736654805,0.13351057681192927,0.36539099169510086
"{'kernel': 'poly', 'nu': 0.01}",0.0,0.9478672985781991,0.0,0.0,0.0,0.0,0.0
"{'kernel': 'poly', 'nu': 0.1}",0.07317073170731707,0.7535545023696683,0.05454545454545454,0.0625,0.0684931506849315,0.0551381343197318,0.2348151066684846
