0,1,2,3,4,5,6,7
"{'activation': 'logistic', 'hidden_layer_sizes': 5}",1.0,0.0,0.010972568578553617,0.021706956092747906,0.052556139512661255,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': 10}",1.0,0.0,0.010972568578553617,0.021706956092747906,0.052556139512661255,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': 15}",0.0,0.9994957135653051,0.0,0.0,0.0,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': 20}",0.045454545454545456,0.988905698436712,0.043478260869565216,0.04444444444444444,0.04504504504504504,0.04495025901985056,0.21201476132536282
"{'activation': 'logistic', 'hidden_layer_sizes': 30}",1.0,0.010085728693898134,0.011083123425692695,0.021923268560039857,0.05306319343945973,0.010085728693898129,0.10042772871024282
"{'activation': 'tanh', 'hidden_layer_sizes': 5}",0.36363636363636365,0.5895108421583459,0.009732360097323601,0.018957345971563982,0.04395604395604396,0.21436757896667125,0.46299846540422923
"{'activation': 'tanh', 'hidden_layer_sizes': 10}",0.5,0.7614725163893091,0.022727272727272728,0.04347826086956522,0.09615384615384616,0.38073625819465456,0.6170382955657246
"{'activation': 'tanh', 'hidden_layer_sizes': 15}",0.5454545454545454,0.2481089258698941,0.007984031936127744,0.015737704918032787,0.03771213073538655,0.13533214138357863,0.3678751709256533
"{'activation': 'tanh', 'hidden_layer_sizes': 20}",0.36363636363636365,0.6469994957135653,0.011299435028248588,0.021917808219178082,0.05025125628140703,0.23527254389584193,0.4850490118491552
"{'activation': 'tanh', 'hidden_layer_sizes': 30}",0.22727272727272727,0.6031265758951084,0.006313131313131313,0.012285012285012284,0.028409090909090908,0.1370742217943428,0.37023536000001783
"{'activation': 'relu', 'hidden_layer_sizes': 5}",0.6818181818181818,0.4422592032274332,0.013380909901873328,0.026246719160104987,0.0620347394540943,0.30154036583688626,0.5491269123225397
"{'activation': 'relu', 'hidden_layer_sizes': 10}",0.7272727272727273,0.6389309127584468,0.02185792349726776,0.042440318302387266,0.0975609756097561,0.4646770274606886,0.6816722287585791
"{'activation': 'relu', 'hidden_layer_sizes': 15}",0.6818181818181818,0.172970247100353,0.00906344410876133,0.01788908765652952,0.04302925989672978,0.1179342593866043,0.3434155782526534
"{'activation': 'relu', 'hidden_layer_sizes': 20}",0.5,0.5688350983358548,0.012702078521939953,0.024774774774774775,0.057651991614255764,0.28441754916792733,0.5333081184155435
"{'activation': 'relu', 'hidden_layer_sizes': 30}",0.6818181818181818,0.13363590519415028,0.008655510675129832,0.017094017094017096,0.04118616144975288,0.09111538990510241,0.3018532588942886
"{'activation': 'logistic', 'hidden_layer_sizes': 5}",0.0,1.0,0.0,0.0,0.0,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': 10}",0.0,1.0,0.0,0.0,0.0,0.0,0.0
