0,1,2,3,4,5,6,7
"{'kmax': 4, 'or': 0.05}",0.024390243902439025,0.9857482185273159,0.25,0.04444444444444444,0.02976190476190476,0.024042639476275995,0.15505689109573942
"{'kmax': 4, 'or': 0.1}",0.10975609756097561,0.9619952494061758,0.36,0.16822429906542058,0.12747875354107646,0.10558484444701927,0.3249382163535389
"{'kmax': 4, 'or': 0.3}",0.3170731707317073,0.8456057007125891,0.2857142857142857,0.30057803468208094,0.3102625298329355,0.26811888071374784,0.5178019705579999
"{'kmax': 4, 'or': 0.5}",0.5,0.6270783847980997,0.20707070707070707,0.29285714285714287,0.38973384030418257,0.31353919239904987,0.5599457048670432
"{'kmax': 4, 'or': 0.7}",0.7560975609756098,0.4346793349168646,0.20666666666666667,0.3246073298429319,0.4936305732484076,0.32865998493714155,0.5732887448198696
"{'kmax': 5, 'or': 0.05}",0.036585365853658534,0.9881235154394299,0.375,0.06666666666666667,0.04464285714285714,0.03615086032095475,0.19013379584112539
"{'kmax': 5, 'or': 0.1}",0.0975609756097561,0.9596199524940617,0.32,0.14953271028037385,0.113314447592068,0.09362145877990846,0.30597623891392034
"{'kmax': 5, 'or': 0.3}",0.3048780487804878,0.850356294536817,0.2840909090909091,0.29411764705882354,0.3004807692307692,0.2592549678465906,0.5091708631162928
"{'kmax': 5, 'or': 0.5}",0.5,0.6555819477434679,0.22043010752688172,0.30597014925373134,0.39883268482490264,0.3277909738717339,0.5725303257223445
"{'kmax': 5, 'or': 0.7}",0.7439024390243902,0.42992874109263657,0.2026578073089701,0.31853785900783294,0.4848966613672496,0.319825039105498,0.5655307587616238
"{'kmax': 6, 'or': 0.05}",0.06097560975609756,0.9904988123515439,0.5555555555555556,0.10989010989010989,0.07418397626112758,0.06039626904582583,0.24575652391305064
"{'kmax': 6, 'or': 0.1}",0.10975609756097561,0.9643705463182898,0.375,0.169811320754717,0.1278409090909091,0.10584554776664157,0.3253391273220016
"{'kmax': 6, 'or': 0.3}",0.2926829268292683,0.8574821852731591,0.2857142857142857,0.28915662650602414,0.29126213592233,0.25097039568970503,0.5009694558450695
"{'kmax': 6, 'or': 0.5}",0.524390243902439,0.6460807600950119,0.22395833333333334,0.31386861313868614,0.41346153846153844,0.33879844736689646,0.582063954705062
"{'kmax': 6, 'or': 0.7}",0.7439024390243902,0.42755344418052255,0.20198675496688742,0.31770833333333337,0.48412698412698413,0.3180580499391692,0.5639663553255364
"{'kmax': 7, 'or': 0.05}",0.06097560975609756,0.9833729216152018,0.4166666666666667,0.10638297872340424,0.07352941176470588,0.05996176351312207,0.24487091193753918
"{'kmax': 7, 'or': 0.1}",0.0975609756097561,0.9643705463182898,0.34782608695652173,0.1523809523809524,0.11396011396011396,0.09408493134812587,0.30673267081960126
"{'kmax': 7, 'or': 0.3}",0.2804878048780488,0.8669833729216152,0.2911392405063291,0.28571428571428575,0.2825552825552826,0.24317826313655064,0.49313108108955234
"{'kmax': 7, 'or': 0.5}",0.47560975609756095,0.6555819477434679,0.21195652173913043,0.2932330827067669,0.38085937499999994,0.3118011702682348,0.5583915922255946
"{'kmax': 7, 'or': 0.7}",0.7560975609756098,0.4323040380047506,0.2059800664451827,0.32375979112271536,0.492845786963434,0.3268640287352992,0.5717202364227623
"{'kmax': 8, 'or': 0.05}",0.036585365853658534,0.9857482185273159,0.3333333333333333,0.06593406593406594,0.044510385756676554,0.036063959214414,0.18990513214343102
"{'kmax': 8, 'or': 0.1}",0.08536585365853659,0.9596199524940617,0.2916666666666667,0.1320754716981132,0.09943181818181819,0.08191877643241989,0.28621456362739456
"{'kmax': 8, 'or': 0.3}",0.2804878048780488,0.8551068883610451,0.27380952380952384,0.2771084337349398,0.279126213592233,0.23984705405248832,0.4897418238750784
"{'kmax': 8, 'or': 0.5}",0.47560975609756095,0.6294536817102138,0.2,0.2815884476534296,0.37284894837476096,0.29937431203290654,0.5471510870252444
"{'kmax': 8, 'or': 0.7}",0.7439024390243902,0.4085510688836104,0.1967741935483871,0.3112244897959184,0.4780564263322884,0.3039221366085394,0.551291335510127
"{'kmax': 9, 'or': 0.05}",0.04878048780487805,0.9833729216152018,0.36363636363636365,0.08602150537634409,0.058997050147492625,0.04796941081049765,0.21901920192188093
"{'kmax': 9, 'or': 0.1}",0.08536585365853659,0.9667458432304038,0.3333333333333333,0.1359223300970874,0.10028653295128939,0.0825270841782052,0.28727527596054137
"{'kmax': 9, 'or': 0.3}",0.2804878048780488,0.8551068883610451,0.27380952380952384,0.2771084337349398,0.279126213592233,0.23984705405248832,0.4897418238750784
"{'kmax': 9, 'or': 0.5}",0.4878048780487805,0.6342042755344418,0.20618556701030927,0.2898550724637681,0.38314176245210724,0.30936793928509354,0.5562085393852683
"{'kmax': 9, 'or': 0.7}",0.7560975609756098,0.41092636579572445,0.2,0.31632653061224497,0.48589341692789967,0.3107004229187185,0.5574050797388902
"{'kmax': 4, 'or': 0.05}",0.012195121951219513,0.9904988123515439,0.2,0.02298850574712644,0.015015015015015015,0.01207925380916517,0.10990565867672679
"{'kmax': 4, 'or': 0.1}",0.0975609756097561,0.9809976247030879,0.5,0.163265306122449,0.11627906976744186,0.09570708533688664,0.30936561757390985
"{'kmax': 4, 'or': 0.3}",0.2926829268292683,0.8717339667458432,0.3076923076923077,0.3,0.29556650246305416,0.25514164880366147,0.5051154806612657
"{'kmax': 4, 'or': 0.5}",0.5121951219512195,0.6864608076009501,0.2413793103448276,0.328125,0.41832669322709154,0.3516018770639013,0.5929602660076823
"{'kmax': 4, 'or': 0.7}",0.7317073170731707,0.41330166270783847,0.19543973941368079,0.3084832904884319,0.4724409448818897,0.3024158507618331,0.5499234953717045
"{'kmax': 5, 'or': 0.05}",0.024390243902439025,0.9904988123515439,0.3333333333333333,0.04545454545454545,0.029940119760479042,0.024158507618330338,0.15543007308217524
"{'kmax': 5, 'or': 0.1}",0.07317073170731707,0.9786223277909739,0.4,0.12371134020618556,0.08746355685131194,0.07160651178958344,0.2675939307786771
"{'kmax': 5, 'or': 0.3}",0.2804878048780488,0.8669833729216152,0.2911392405063291,0.28571428571428575,0.2825552825552826,0.24317826313655064,0.49313108108955234
"{'kmax': 5, 'or': 0.5}",0.4878048780487805,0.6745843230403801,0.22598870056497175,0.3088803088803089,0.396039603960396,0.32906552343433176,0.5736423305809394
"{'kmax': 5, 'or': 0.7}",0.7439024390243902,0.40380047505938244,0.1955128205128205,0.3096446700507614,0.47656249999999994,0.30038815827588206,0.5480767813690725
"{'kmax': 6, 'or': 0.05}",0.024390243902439025,0.9904988123515439,0.3333333333333333,0.04545454545454545,0.029940119760479042,0.024158507618330338,0.15543007308217524
"{'kmax': 6, 'or': 0.1}",0.08536585365853659,0.9786223277909739,0.4375,0.14285714285714288,0.10174418604651164,0.08354093042118069,0.2890344796407181
"{'kmax': 6, 'or': 0.3}",0.2804878048780488,0.8693586698337292,0.2948717948717949,0.2875,0.28325123152709364,0.24384450495336307,0.4938061410648546
"{'kmax': 6, 'or': 0.5}",0.47560975609756095,0.6484560570071259,0.20855614973262032,0.2899628252788104,0.3786407766990291,0.30841202711314525,0.5553485636185127
"{'kmax': 6, 'or': 0.7}",0.7317073170731707,0.40617577197149646,0.1935483870967742,0.3061224489795918,0.4702194357366771,0.2972017843693876,0.5451621633692012
"{'kmax': 7, 'or': 0.05}",0.024390243902439025,0.9904988123515439,0.3333333333333333,0.04545454545454545,0.029940119760479042,0.024158507618330338,0.15543007308217524
"{'kmax': 7, 'or': 0.1}",0.07317073170731707,0.9809976247030879,0.42857142857142855,0.125,0.08771929824561403,0.07178031400266498,0.2679184838764675
"{'kmax': 7, 'or': 0.3}",0.25609756097560976,0.8669833729216152,0.2727272727272727,0.2641509433962264,0.25925925925925924,0.22203232721163318,0.47120306366961706
"{'kmax': 7, 'or': 0.5}",0.4878048780487805,0.6389548693586699,0.20833333333333334,0.291970802919708,0.3846153846153846,0.31168530212618034,0.5582878308956594
"{'kmax': 7, 'or': 0.7}",0.7317073170731707,0.4085510688836104,0.1941747572815534,0.3069053708439897,0.47095761381475676,0.29893980650020274,0.546753881102094
"{'kmax': 8, 'or': 0.05}",0.012195121951219513,0.9904988123515439,0.2,0.02298850574712644,0.015015015015015015,0.01207925380916517,0.10990565867672679
"{'kmax': 8, 'or': 0.1}",0.0975609756097561,0.9809976247030879,0.5,0.163265306122449,0.11627906976744186,0.09570708533688664,0.30936561757390985
"{'kmax': 8, 'or': 0.3}",0.25609756097560976,0.8693586698337292,0.27631578947368424,0.26582278481012656,0.2599009900990099,0.2226406349574185,0.47184810581098924
"{'kmax': 8, 'or': 0.5}",0.4878048780487805,0.6460807600950119,0.21164021164021163,0.2952029520295203,0.3868471953578337,0.3151613463878107,0.5613923284012801
