0,1,2,3,4,5,6,7
"{'kernel': 'linear', 'nu': 0.01}",0.0,0.9904988123515439,0.0,0.0,0.0,0.0,0.0
"{'kernel': 'linear', 'nu': 0.1}",0.06097560975609756,0.8931116389548693,0.1,0.07575757575757576,0.06613756613756613,0.05445802676554081,0.23336243649212443
"{'kernel': 'linear', 'nu': 0.2}",0.12195121951219512,0.8028503562945368,0.10752688172043011,0.11428571428571428,0.1187648456057007,0.09790858003591911,0.31290346759970417
"{'kernel': 'linear', 'nu': 0.3}",0.2073170731707317,0.6983372921615202,0.11805555555555555,0.15044247787610618,0.18008474576271188,0.14477724349690055,0.3804960492526835
"{'kernel': 'linear', 'nu': 0.4}",0.2804878048780488,0.6009501187648456,0.12041884816753927,0.1684981684981685,0.22157996146435455,0.1685591796535543,0.4105595933035231
"{'kernel': 'linear', 'nu': 0.5}",0.3902439024390244,0.5225653206650831,0.13733905579399142,0.20317460317460317,0.28520499108734404,0.20392793001564222,0.45158380176401614
"{'kernel': 'poly', 'nu': 0.01}",0.0,0.9881235154394299,0.0,0.0,0.0,0.0,0.0
"{'kernel': 'poly', 'nu': 0.1}",0.06097560975609756,0.9002375296912114,0.10638297872340426,0.07751937984496125,0.06666666666666667,0.05489253229824458,0.23429155404803773
"{'kernel': 'poly', 'nu': 0.2}",0.12195121951219512,0.8028503562945368,0.10752688172043011,0.11428571428571428,0.1187648456057007,0.09790858003591911,0.31290346759970417
"{'kernel': 'poly', 'nu': 0.3}",0.2073170731707317,0.6959619952494062,0.11724137931034483,0.14977973568281938,0.1797040169133192,0.14428480389316956,0.3798483959333902
"{'kernel': 'poly', 'nu': 0.4}",0.2804878048780488,0.6057007125890737,0.12169312169312169,0.16974169741697417,0.22243713733075435,0.1698916632871792,0.4121791640624004
"{'kernel': 'poly', 'nu': 0.5}",0.3902439024390244,0.5201900237529691,0.13675213675213677,0.20253164556962025,0.2846975088967971,0.2030009848792074,0.4505563060031536
"{'kernel': 'rbf', 'nu': 0.01}",0.07317073170731707,0.9809976247030879,0.42857142857142855,0.125,0.08771929824561403,0.07178031400266498,0.2679184838764675
"{'kernel': 'rbf', 'nu': 0.1}",0.17073170731707318,0.8931116389548693,0.23728813559322035,0.19858156028368795,0.18087855297157623,0.15248247494351427,0.3904900446151147
"{'kernel': 'rbf', 'nu': 0.2}",0.35365853658536583,0.7933491686460807,0.25,0.29292929292929293,0.32657657657657657,0.2805747059845895,0.5296930299565867
"{'kernel': 'rbf', 'nu': 0.3}",0.43902439024390244,0.7030878859857482,0.2236024844720497,0.29629629629629634,0.3680981595092025,0.3086727304327676,0.5555832344777581
"{'kernel': 'rbf', 'nu': 0.4}",0.5,0.5961995249406176,0.1943127962085308,0.27986348122866894,0.3803339517625232,0.29809976247030884,0.545985130264835
"{'kernel': 'rbf', 'nu': 0.5}",0.6097560975609756,0.4916864608076009,0.1893939393939394,0.28901734104046245,0.4222972972972973,0.29980881756561034,0.5475480048047023
"{'kernel': 'sigmoid', 'nu': 0.01}",0.0,0.9904988123515439,0.0,0.0,0.0,0.0,0.0
"{'kernel': 'sigmoid', 'nu': 0.1}",0.06097560975609756,0.8931116389548693,0.1,0.07575757575757576,0.06613756613756613,0.05445802676554081,0.23336243649212443
