0,1,2,3,4,5,6,7
"{'n_neighbors': 3, 'p': 1}",0.5454545454545454,0.6740088105726872,0.017699115044247787,0.03428571428571429,0.0783289817232376,0.3676411694032839,0.6063342060310336
"{'n_neighbors': 3, 'p': 2}",0.5909090909090909,0.6417033773861968,0.0174496644295302,0.03389830508474576,0.07803121248499399,0.37918835936457085,0.6157827209045175
"{'n_neighbors': 4, 'p': 1}",0.36363636363636365,0.8458149779735683,0.02476780185758514,0.046376811594202906,0.09732360097323602,0.30756908289947943,0.5545891117750865
"{'n_neighbors': 4, 'p': 2}",0.4090909090909091,0.8237885462555066,0.024390243902439025,0.04603580562659847,0.0984682713347921,0.3370044052863436,0.5805208052140282
"{'n_neighbors': 5, 'p': 1}",0.45454545454545453,0.720019579050416,0.01718213058419244,0.033112582781456956,0.07462686567164178,0.3272816268410982,0.572085331782854
"{'n_neighbors': 5, 'p': 2}",0.5454545454545454,0.6847772883015174,0.018292682926829267,0.03539823008849557,0.08064516129032258,0.37351488452810044,0.6111586410483782
"{'n_neighbors': 6, 'p': 1}",0.3181818181818182,0.8482623592755751,0.022082018927444796,0.04129793510324484,0.08641975308641976,0.26990165976950115,0.5195206057217568
"{'n_neighbors': 6, 'p': 2}",0.3181818181818182,0.8301517376407245,0.01977401129943503,0.037234042553191495,0.07918552036199095,0.26413918924932145,0.5139447336526773
"{'n_neighbors': 7, 'p': 1}",0.4090909090909091,0.7435144395496819,0.016885553470919325,0.032432432432432434,0.07246376811594205,0.30416499799759716,0.5515115574469833
"{'n_neighbors': 7, 'p': 2}",0.5454545454545454,0.7283406754772394,0.021164021164021163,0.040747028862478774,0.0916030534351145,0.39727673207849423,0.6302989227965523
"{'n_neighbors': 8, 'p': 1}",0.3181818181818182,0.8624571708272148,0.024305555555555556,0.04516129032258064,0.09308510638297872,0.2744181907177502,0.523849396981375
"{'n_neighbors': 8, 'p': 2}",0.36363636363636365,0.8472834067547724,0.025,0.046783625730994156,0.09803921568627451,0.3081030570017355,0.5550703171686768
"{'n_neighbors': 9, 'p': 1}",0.36363636363636365,0.7733724914341654,0.016985138004246284,0.032454361054766734,0.07155635062611806,0.2812263605215146,0.530307797907512
"{'n_neighbors': 9, 'p': 2}",0.45454545454545453,0.7537934410181106,0.01949317738791423,0.037383177570093455,0.08319467554076537,0.34263338228095946,0.5853489406165859
"{'n_neighbors': 10, 'p': 1}",0.18181818181818182,0.8756730298580518,0.015503875968992248,0.02857142857142857,0.057803468208092484,0.1592132781560094,0.39901538586376517
"{'n_neighbors': 10, 'p': 2}",0.36363636363636365,0.860009789525208,0.027210884353741496,0.05063291139240507,0.10471204188481674,0.3127308325546211,0.559223419175754
"{'n_neighbors': 3, 'p': 1}",0.3181818181818182,0.6906510034263338,0.010954616588419406,0.021180030257186084,0.048143053645116916,0.21975259199928804,0.46877776397701293
"{'n_neighbors': 3, 'p': 2}",0.2727272727272727,0.688203622124327,0.00933125972006221,0.01804511278195489,0.04103967168262654,0.18769189694299826,0.4332342287296772
"{'n_neighbors': 4, 'p': 1}",0.2727272727272727,0.8409202153695545,0.01812688821752266,0.0339943342776204,0.07159904534606205,0.22934187691896937,0.4788965200531002
