0,1,2,3,4,5,6,7
"{'kmax': 4, 'or': 0.05}",0.07317073170731707,0.9739336492890995,0.35294117647058826,0.1212121212121212,0.08695652173913042,0.07126343775286093,0.2669521263314097
"{'kmax': 4, 'or': 0.1}",0.07317073170731707,0.9691943127962085,0.3157894736842105,0.11881188118811879,0.08645533141210375,0.07091665703386892,0.2663018156788814
"{'kmax': 4, 'or': 0.3}",0.4024390243902439,0.7796208530805687,0.2619047619047619,0.3173076923076923,0.3634361233480176,0.3137498555080338,0.5601337835803459
"{'kmax': 4, 'or': 0.5}",0.6707317073170732,0.523696682464455,0.21484375,0.3254437869822485,0.4708904109589041,0.351259969945671,0.5926718906323051
"{'kmax': 4, 'or': 0.7}",0.7926829268292683,0.3696682464454976,0.19637462235649547,0.31476997578692495,0.49317147192716243,0.29302970754826024,0.5413221846075221
"{'kmax': 5, 'or': 0.05}",0.07317073170731707,0.9786729857819905,0.4,0.12371134020618556,0.08746355685131194,0.07161021847185296,0.26760085663512545
"{'kmax': 5, 'or': 0.1}",0.07317073170731707,0.9597156398104265,0.2608695652173913,0.11428571428571427,0.08547008547008546,0.07022309559588485,0.2649964067603273
"{'kmax': 5, 'or': 0.3}",0.4268292682926829,0.7677725118483413,0.2631578947368421,0.3255813953488372,0.3796095444685466,0.3277077794474627,0.5724576660744991
"{'kmax': 5, 'or': 0.5}",0.6463414634146342,0.5521327014218009,0.2190082644628099,0.3271604938271605,0.4649122807017544,0.3568662582360421,0.5973828405939043
"{'kmax': 5, 'or': 0.7}",0.7926829268292683,0.3696682464454976,0.19637462235649547,0.31476997578692495,0.49317147192716243,0.29302970754826024,0.5413221846075221
"{'kmax': 6, 'or': 0.05}",0.07317073170731707,0.9715639810426541,0.3333333333333333,0.12,0.08670520231213871,0.07109004739336493,0.26662716927080954
"{'kmax': 6, 'or': 0.1}",0.08536585365853659,0.9620853080568721,0.30434782608695654,0.13333333333333333,0.09971509971509972,0.08212923361461102,0.2865819841068364
"{'kmax': 6, 'or': 0.3}",0.47560975609756095,0.7535545023696683,0.2727272727272727,0.3466666666666667,0.41401273885350315,0.3583978730782569,0.5986634054944873
"{'kmax': 6, 'or': 0.5}",0.6219512195121951,0.5687203791469194,0.21888412017167383,0.3238095238095238,0.4545454545454546,0.3537163333718645,0.5947405597164738
"{'kmax': 6, 'or': 0.7}",0.7926829268292683,0.3696682464454976,0.19637462235649547,0.31476997578692495,0.49317147192716243,0.29302970754826024,0.5413221846075221
"{'kmax': 7, 'or': 0.05}",0.07317073170731707,0.9715639810426541,0.3333333333333333,0.12,0.08670520231213871,0.07109004739336493,0.26662716927080954
"{'kmax': 7, 'or': 0.1}",0.0975609756097561,0.9549763033175356,0.2962962962962963,0.14678899082568808,0.11267605633802816,0.09316841983585714,0.3052350239337831
"{'kmax': 7, 'or': 0.3}",0.45121951219512196,0.7440758293838863,0.25517241379310346,0.3259911894273128,0.39112050739957716,0.335741532770778,0.5794320777889139
"{'kmax': 7, 'or': 0.5}",0.5975609756097561,0.6042654028436019,0.22685185185185186,0.3288590604026846,0.45036764705882354,0.361085423650445,0.6009038389380159
"{'kmax': 7, 'or': 0.7}",0.7926829268292683,0.3696682464454976,0.19637462235649547,0.31476997578692495,0.49317147192716243,0.29302970754826024,0.5413221846075221
"{'kmax': 8, 'or': 0.05}",0.07317073170731707,0.9715639810426541,0.3333333333333333,0.12,0.08670520231213871,0.07109004739336493,0.26662716927080954
"{'kmax': 8, 'or': 0.1}",0.0975609756097561,0.9597156398104265,0.32,0.14953271028037385,0.113314447592068,0.09363079412784649,0.3059914935547171
"{'kmax': 8, 'or': 0.3}",0.4878048780487805,0.7251184834123223,0.2564102564102564,0.3361344537815126,0.4132231404958677,0.3537163333718645,0.5947405597164738
"{'kmax': 8, 'or': 0.5}",0.5975609756097561,0.6090047393364929,0.22897196261682243,0.3310810810810811,0.4520295202952029,0.36391746618887993,0.6032557220523316
"{'kmax': 8, 'or': 0.7}",0.8414634146341463,0.3056872037914692,0.19060773480662985,0.3108108108108108,0.5000000000000001,0.25722459831233385,0.5071731443129988
"{'kmax': 9, 'or': 0.05}",0.07317073170731707,0.981042654028436,0.42857142857142855,0.125,0.08771929824561403,0.07178360883134895,0.2679246327446376
"{'kmax': 9, 'or': 0.1}",0.0975609756097561,0.957345971563981,0.3076923076923077,0.14814814814814817,0.11299435028248588,0.09339960698185182,0.3056134928007136
"{'kmax': 9, 'or': 0.3}",0.45121951219512196,0.7345971563981043,0.2483221476510067,0.3203463203463204,0.3878406708595388,0.3314645705698764,0.5757295984834169
"{'kmax': 9, 'or': 0.5}",0.6097560975609756,0.5023696682464455,0.19230769230769232,0.2923976608187135,0.42517006802721086,0.3063229684429546,0.55346451416776
"{'kmax': 9, 'or': 0.7}",0.7926829268292683,0.3293838862559242,0.1867816091954023,0.3023255813953488,0.48076923076923084,0.26109698300774475,0.5109764994671915
"{'kmax': 4, 'or': 0.05}",0.07317073170731707,0.9739336492890995,0.35294117647058826,0.1212121212121212,0.08695652173913042,0.07126343775286093,0.2669521263314097
"{'kmax': 4, 'or': 0.1}",0.07317073170731707,0.966824644549763,0.3,0.11764705882352941,0.08620689655172413,0.07074326667437289,0.26597606410046165
"{'kmax': 4, 'or': 0.3}",0.4024390243902439,0.7796208530805687,0.2619047619047619,0.3173076923076923,0.3634361233480176,0.3137498555080338,0.5601337835803459
"{'kmax': 4, 'or': 0.5}",0.6707317073170732,0.5545023696682464,0.22633744855967078,0.3384615384615385,0.4816112084063048,0.3719223211189458,0.6098543441830564
"{'kmax': 4, 'or': 0.7}",0.7926829268292683,0.3886255924170616,0.20123839009287925,0.3209876543209877,0.49923195084485417,0.30805687203791476,0.5550287128049456
"{'kmax': 5, 'or': 0.05}",0.07317073170731707,0.9786729857819905,0.4,0.12371134020618556,0.08746355685131194,0.07161021847185296,0.26760085663512545
"{'kmax': 5, 'or': 0.1}",0.07317073170731707,0.9620853080568721,0.2727272727272727,0.11538461538461536,0.0857142857142857,0.07039648595538087,0.265323361118807
"{'kmax': 5, 'or': 0.3}",0.4024390243902439,0.7701421800947867,0.25384615384615383,0.3113207547169811,0.3602620087336245,0.30993526759912154,0.5567183018359658
"{'kmax': 5, 'or': 0.5}",0.6463414634146342,0.5616113744075829,0.22268907563025211,0.33125000000000004,0.46819787985865724,0.3629927176049012,0.6024887696919348
"{'kmax': 5, 'or': 0.7}",0.8170731707317073,0.31990521327014215,0.18926553672316385,0.30733944954128445,0.4912023460410557,0.2613859669402381,0.5112591974138344
"{'kmax': 6, 'or': 0.05}",0.07317073170731707,0.9786729857819905,0.4,0.12371134020618556,0.08746355685131194,0.07161021847185296,0.26760085663512545
"{'kmax': 6, 'or': 0.1}",0.08536585365853659,0.9644549763033176,0.3181818181818182,0.1346153846153846,0.09999999999999999,0.08233152236735637,0.2869347005284589
"{'kmax': 6, 'or': 0.3}",0.3780487804878049,0.7677725118483413,0.24031007751937986,0.29383886255924174,0.3391684901531729,0.29025546179632417,0.5387536188243418
"{'kmax': 6, 'or': 0.5}",0.6341463414634146,0.5758293838862559,0.22510822510822512,0.3322683706070288,0.46511627906976744,0.3651600970986013,0.6042847814554007
"{'kmax': 6, 'or': 0.7}",0.8170731707317073,0.31990521327014215,0.18926553672316385,0.30733944954128445,0.4912023460410557,0.2613859669402381,0.5112591974138344
"{'kmax': 7, 'or': 0.05}",0.07317073170731707,0.9786729857819905,0.4,0.12371134020618556,0.08746355685131194,0.07161021847185296,0.26760085663512545
"{'kmax': 7, 'or': 0.1}",0.08536585365853659,0.9478672985781991,0.2413793103448276,0.12612612612612614,0.09803921568627451,0.08091550109813894,0.2844565012407678
"{'kmax': 7, 'or': 0.3}",0.45121951219512196,0.7298578199052133,0.24503311258278146,0.3175965665236052,0.38622129436325675,0.3293260894694255,0.5738694010569177
"{'kmax': 7, 'or': 0.5}",0.5975609756097561,0.6042654028436019,0.22685185185185186,0.3288590604026846,0.45036764705882354,0.361085423650445,0.6009038389380159
"{'kmax': 7, 'or': 0.7}",0.8170731707317073,0.3246445497630332,0.1903409090909091,0.3087557603686636,0.4926470588235293,0.26525835163564904,0.5150323792109085
"{'kmax': 8, 'or': 0.05}",0.07317073170731707,0.9644549763033176,0.2857142857142857,0.11650485436893203,0.08595988538681947,0.07056987631487689,0.26564991307146496
"{'kmax': 8, 'or': 0.1}",0.08536585365853659,0.95260663507109,0.25925925925925924,0.12844036697247707,0.09859154929577464,0.08132007860362962,0.28516675578269923
"{'kmax': 8, 'or': 0.3}",0.43902439024390244,0.7582938388625592,0.2608695652173913,0.32727272727272727,0.3862660944206009,0.33290949023234306,0.5769830935411739
"{'kmax': 8, 'or': 0.5}",0.6097560975609756,0.5995260663507109,0.228310502283105,0.3322259136212624,0.4570383912248628,0.36556467460409203,0.6046194461015061
"{'kmax': 8, 'or': 0.7}",0.8170731707317073,0.3246445497630332,0.1903409090909091,0.3087557603686636,0.4926470588235293,0.26525835163564904,0.5150323792109085
"{'kmax': 9, 'or': 0.05}",0.07317073170731707,0.9644549763033176,0.2857142857142857,0.11650485436893203,0.08595988538681947,0.07056987631487689,0.26564991307146496
