0,1,2,3,4,5,6,7
"{'n_neighbors': 3, 'p': 1}",0.45454545454545453,0.6132123045890066,0.01287001287001287,0.025031289111389236,0.05780346820809249,0.27873286572227574,0.5279515751679085
"{'n_neighbors': 3, 'p': 2}",0.45454545454545453,0.6172465960665658,0.013003901170351105,0.025284450063211124,0.058343057176196034,0.2805666345757117,0.5296854109523045
"{'n_neighbors': 4, 'p': 1}",0.22727272727272727,0.8577912254160364,0.017421602787456445,0.032362459546925564,0.06666666666666665,0.19495255123091731,0.44153431489626865
"{'n_neighbors': 4, 'p': 2}",0.2727272727272727,0.848714069591528,0.0196078431372549,0.03658536585365854,0.07614213197969544,0.23146747352496216,0.48111066660900603
"{'n_neighbors': 5, 'p': 1}",0.3181818181818182,0.7796268280383257,0.015765765765765764,0.030042918454935622,0.06578947368421054,0.24806308164855817,0.4980593153918097
"{'n_neighbors': 5, 'p': 2}",0.4090909090909091,0.7680282400403429,0.019189765458422176,0.03665987780040734,0.0807899461400359,0.31419337092559485,0.560529545096059
"{'n_neighbors': 6, 'p': 1}",0.3181818181818182,0.7796268280383257,0.015765765765765764,0.030042918454935622,0.06578947368421054,0.24806308164855817,0.4980593153918097
"{'n_neighbors': 6, 'p': 2}",0.4090909090909091,0.7680282400403429,0.019189765458422176,0.03665987780040734,0.0807899461400359,0.31419337092559485,0.560529545096059
"{'n_neighbors': 7, 'p': 1}",0.4090909090909091,0.6938981341401916,0.01461038961038961,0.028213166144200625,0.06392045454545454,0.2838674185118966,0.5327920968932409
"{'n_neighbors': 7, 'p': 2}",0.45454545454545453,0.6777609682299546,0.015408320493066256,0.02980625931445604,0.067842605156038,0.30807316737725216,0.5550433923372587
"{'n_neighbors': 8, 'p': 1}",0.2727272727272727,0.8517397881996974,0.02,0.03726708074534161,0.07731958762886598,0.2322926695090084,0.48196749839486935
"{'n_neighbors': 8, 'p': 2}",0.22727272727272727,0.8381240544629349,0.015337423312883436,0.028735632183908046,0.06038647342995169,0.190482739650667,0.436443283429436
"{'n_neighbors': 9, 'p': 1}",0.2727272727272727,0.7967725668179526,0.014669926650366748,0.02784222737819025,0.060362173038229376,0.21730160913216887,0.4661562067935692
"{'n_neighbors': 9, 'p': 2}",0.3181818181818182,0.7700453857791225,0.01511879049676026,0.0288659793814433,0.06352087114337568,0.24501444092972077,0.49498933415753593
"{'n_neighbors': 10, 'p': 1}",0.2727272727272727,0.7967725668179526,0.014669926650366748,0.02784222737819025,0.060362173038229376,0.21730160913216887,0.4661562067935692
"{'n_neighbors': 10, 'p': 2}",0.3181818181818182,0.7700453857791225,0.01511879049676026,0.0288659793814433,0.06352087114337568,0.24501444092972077,0.49498933415753593
"{'n_neighbors': 3, 'p': 1}",0.5909090909090909,0.5723651033787192,0.015098722415795587,0.029445073612684034,0.06849315068493152,0.3382157429056068,0.5815631890909249
