0,1,2,3,4,5,6,7
"{'activation': 'logistic', 'hidden_layer_sizes': 5}",1.0,0.0,0.011671087533156498,0.023072889355007866,0.05575266092245312,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': 10}",0.9545454545454546,0.07836822329575953,0.012082853855005753,0.02386363636363636,0.05750273822562979,0.07480603132777049,0.27350691276048306
"{'activation': 'logistic', 'hidden_layer_sizes': 15}",0.7272727272727273,0.1556629092860977,0.010069225928256766,0.019863438857852266,0.04770423375074538,0.11320938857170744,0.336466028852405
"{'activation': 'logistic', 'hidden_layer_sizes': 20}",0.6818181818181818,0.1932367149758454,0.009881422924901186,0.01948051948051948,0.046699875466998754,0.13175230566534915,0.3629770043203139
"{'activation': 'logistic', 'hidden_layer_sizes': 30}",0.36363636363636365,0.8046162104133119,0.021505376344086023,0.04060913705583757,0.08695652173913045,0.29258771287756796,0.5409137758252862
"{'activation': 'tanh', 'hidden_layer_sizes': 5}",0.36363636363636365,0.451959205582394,0.007774538386783284,0.015223596574690771,0.03581020590868398,0.16434880202996144,0.405399558497492
"{'activation': 'tanh', 'hidden_layer_sizes': 10}",0.5454545454545454,0.5861513687600645,0.01532567049808429,0.02981366459627329,0.06888633754305395,0.31971892841458066,0.5654369358421686
"{'activation': 'tanh', 'hidden_layer_sizes': 15}",0.5454545454545454,0.5797101449275363,0.01509433962264151,0.029375764993880053,0.06795016987542468,0.3162055335968379,0.5623215571155332
"{'activation': 'tanh', 'hidden_layer_sizes': 20}",0.5,0.6022544283413849,0.014627659574468085,0.028423772609819122,0.06547619047619047,0.30112721417069255,0.5487505937770751
"{'activation': 'tanh', 'hidden_layer_sizes': 30}",0.5454545454545454,0.5759527643585615,0.014962593516209476,0.02912621359223301,0.06741573033707865,0.314156053286488,0.5604962562644714
"{'activation': 'relu', 'hidden_layer_sizes': 5}",0.5454545454545454,0.6462694578636607,0.01788375558867362,0.03463203463203463,0.07905138339920949,0.35251061338017864,0.5937260423631244
"{'activation': 'relu', 'hidden_layer_sizes': 10}",0.5454545454545454,0.5893719806763285,0.015444015444015444,0.030037546933667086,0.06936416184971099,0.32147562582345185,0.5669882060708599
"{'activation': 'relu', 'hidden_layer_sizes': 15}",0.3181818181818182,0.6505636070853462,0.010638297872340425,0.020588235294117647,0.04691689008042895,0.2069975113453374,0.45496979168439017
"{'activation': 'relu', 'hidden_layer_sizes': 20}",0.4090909090909091,0.6977992485238862,0.015734265734265736,0.030303030303030307,0.06818181818181818,0.2854633289415898,0.5342876836888436
"{'activation': 'relu', 'hidden_layer_sizes': 30}",0.36363636363636365,0.7257112184648417,0.015414258188824663,0.02957486136783734,0.0658978583196046,0.26389498853266974,0.5137071038370695
"{'activation': 'logistic', 'hidden_layer_sizes': 5}",0.6363636363636364,0.3107890499194847,0.01078582434514638,0.021212121212121213,0.05050505050505051,0.19777484994876302,0.44471884370775544
"{'activation': 'logistic', 'hidden_layer_sizes': 10}",0.9545454545454546,0.07085346215780998,0.011986301369863013,0.02367531003382187,0.057065217391304345,0.06763285024154589,0.260063165868498
"{'activation': 'logistic', 'hidden_layer_sizes': 15}",0.7727272727272727,0.0703166935050993,0.009719839908519153,0.01919819311123659,0.04627109417528579,0.0543356267993949,0.2331000360347353
"{'activation': 'logistic', 'hidden_layer_sizes': 20}",0.8636363636363636,0.1406333870101986,0.011728395061728396,0.023142509135200977,0.05562060889929743,0.12145610696335331,0.34850553361941516
"{'activation': 'logistic', 'hidden_layer_sizes': 30}",0.6818181818181818,0.1964573268921095,0.00992063492063492,0.01955671447196871,0.04687499999999999,0.13394817742643828,0.36598931326807654
"{'activation': 'tanh', 'hidden_layer_sizes': 5}",0.4090909090909091,0.4895330112721417,0.009375,0.018329938900203662,0.042938931297709926,0.20026350461133072,0.4475081056375747
"{'activation': 'tanh', 'hidden_layer_sizes': 10}",0.5454545454545454,0.6097691894793345,0.016238159675236806,0.03153745072273324,0.07255139056831923,0.33260137607963697,0.5767160272435967
"{'activation': 'tanh', 'hidden_layer_sizes': 15}",0.4090909090909091,0.6468062265163714,0.013493253373313344,0.026124818577648767,0.059602649006622516,0.2646025472112429,0.5143953219181167
"{'activation': 'tanh', 'hidden_layer_sizes': 20}",0.5,0.6580783682232958,0.016975308641975308,0.03283582089552239,0.07472826086956522,0.32903918411164784,0.573619372155132
"{'activation': 'tanh', 'hidden_layer_sizes': 30}",0.4090909090909091,0.6575415995705851,0.013910355486862442,0.026905829596412557,0.061224489795918366,0.2689942907334212,0.5186465952201182
"{'activation': 'relu', 'hidden_layer_sizes': 5}",0.6363636363636364,0.5657541599570585,0.01701093560145808,0.03313609467455621,0.07683863885839737,0.3600253745181281,0.6000211450591788
"{'activation': 'relu', 'hidden_layer_sizes': 10}",0.4090909090909091,0.7246376811594203,0.017241379310344827,0.03308823529411765,0.0737704918032787,0.2964426877470355,0.5444655064804708
"{'activation': 'relu', 'hidden_layer_sizes': 15}",0.6363636363636364,0.6478797638217928,0.020895522388059702,0.04046242774566474,0.09234828496042218,0.41228712243205,0.6420958825845638
"{'activation': 'relu', 'hidden_layer_sizes': 20}",0.36363636363636365,0.7691894793344068,0.0182648401826484,0.034782608695652174,0.07604562737642584,0.2797052652125116,0.5288716906892555
"{'activation': 'relu', 'hidden_layer_sizes': 30}",0.2727272727272727,0.7750939345142244,0.01411764705882353,0.02684563758389262,0.05847953216374269,0.21138925486751578,0.45977087213906426
"{'activation': 'logistic', 'hidden_layer_sizes': 5}",0.09090909090909091,0.8878153515834675,0.009478672985781991,0.017167381974248927,0.03344481605351171,0.08071048650758794,0.28409591075478
"{'activation': 'logistic', 'hidden_layer_sizes': 10}",1.0,0.00966183574879227,0.011783610069630423,0.023292747485442033,0.05626598465473146,0.009661835748792275,0.09829463743659811
"{'activation': 'logistic', 'hidden_layer_sizes': 15}",0.22727272727272727,0.8389694041867954,0.01639344262295082,0.030581039755351685,0.06361323155216285,0.19067486458790803,0.43666333094033444
"{'activation': 'logistic', 'hidden_layer_sizes': 20}",0.18181818181818182,0.8217928073000537,0.011904761904761904,0.022346368715083796,0.04716981132075471,0.14941687405455517,0.3865447891959678
"{'activation': 'logistic', 'hidden_layer_sizes': 30}",0.7727272727272727,0.37090713902308103,0.014297729184188394,0.028075970272502068,0.06656225528582616,0.28661006197238076,0.5353597500488627
"{'activation': 'tanh', 'hidden_layer_sizes': 5}",0.6363636363636364,0.6178207192699946,0.01928374655647383,0.03743315508021391,0.085995085995086,0.39315863953545105,0.6270236355476969
"{'activation': 'tanh', 'hidden_layer_sizes': 10}",0.5454545454545454,0.5786366076221149,0.015056461731493099,0.029304029304029304,0.06779661016949151,0.31561996779388085,0.5618006477335896
"{'activation': 'tanh', 'hidden_layer_sizes': 15}",0.5909090909090909,0.5668276972624798,0.015853658536585366,0.030878859857482184,0.07158590308370046,0.33494363929146537,0.5787431548549541
