Kseg_accuracy_rep,Kseg_neg_prec_rep,Kseg_neg_recall_rep,Kseg_neg_fscore_rep,Kseg_pos_prec_rep,Kseg_pos_recall_rep,Kseg_pos_fscore_rep
0.33458823529411763,0.9872701555869873,0.33190679980979554,0.49679715302491106,0.009167842031029619,0.5909090909090909,0.018055555555555554
0.216,0.9866369710467706,0.21065145030908225,0.34717868338557994,0.00954653937947494,0.7272727272727273,0.018845700824499413
0.17458823529411766,0.9860724233983287,0.16833095577746077,0.2875710804224208,0.009626274065685165,0.7727272727272727,0.01901565995525727
0.30870588235294116,0.9788519637462235,0.30813124108416545,0.4687160940325497,0.005468215994531784,0.36363636363636365,0.010774410774410773
0.24941176470588236,0.9884615384615385,0.24441274369947694,0.3919176515440335,0.009968847352024923,0.7272727272727273,0.019668100799016593
0.17223529411764707,0.9804469273743017,0.16690442225392296,0.2852498984152783,0.008488964346349746,0.6818181818181818,0.016769144773616546
0.18823529411764706,0.9921875,0.181169757489301,0.3063932448733414,0.010913268236645606,0.8636363636363636,0.02155416903006239
0.1416470588235294,0.9929328621908127,0.1336186400380409,0.2355406538139145,0.010857763300760043,0.9090909090909091,0.02145922746781116
0.12847058823529411,0.9845559845559846,0.12125534950071326,0.21591871295512274,0.00964630225080386,0.8181818181818182,0.019067796610169493
0.224,0.9892241379310345,0.21825962910128388,0.3576158940397351,0.010234798314268514,0.7727272727272727,0.0202020202020202
0.2348235294117647,0.9818181818181818,0.23109843081312412,0.3741339491916859,0.007975460122699387,0.5909090909090909,0.015738498789346248
0.13458823529411765,0.9782608695652174,0.12838801711840228,0.22698612862547288,0.008653326122228232,0.7272727272727273,0.017103153393907004
0.25270588235294117,0.9867674858223062,0.24821683309557774,0.3966565349544073,0.009398496240601503,0.6818181818181818,0.018541409147095178
0.28894117647058826,0.9868421052631579,0.28530670470756064,0.4426410918480266,0.00922874093605801,0.6363636363636364,0.01819363222871995
0.256,0.9869402985074627,0.25154541131716596,0.40090943539219404,0.009439899307740718,0.6818181818181818,0.0186219739292365
0.10917647058823529,0.981651376146789,0.10175939134569663,0.18440327445066784,0.009438909281594127,0.8181818181818182,0.01866251944012442
0.2263529411764706,0.9935483870967742,0.21968616262482168,0.35981308411214946,0.01144578313253012,0.8636363636363636,0.022592152199762187
0.1171764705882353,0.9789029535864979,0.11031859248692344,0.19829059829059828,0.009004237288135594,0.7727272727272727,0.01780104712041885
0.19341176470588237,0.9874686716791979,0.1873514027579648,0.3149480415667466,0.009849362688296639,0.7727272727272727,0.019450800915331808
0.08564705882352941,0.9878048780487805,0.07703281027104136,0.14292015880017642,0.010198878123406425,0.9090909090909091,0.020171457387796268
0.2503529411764706,0.9866412213740458,0.24583927722301474,0.3936048724781119,0.009369144284821987,0.6818181818181818,0.018484288354898338
0.24941176470588236,0.9810606060606061,0.24631478839752735,0.39376662865830486,0.007514088916718848,0.5454545454545454,0.014823965410747373
0.3341176470588235,0.9817927170868347,0.3333333333333333,0.4976925807596733,0.0063784549964564135,0.4090909090909091,0.01256106071179344
0.16752941176470587,0.9798850574712644,0.16214931050879697,0.2782537739698083,0.008441193021947102,0.6818181818181818,0.016675931072818232
0.08188235294117648,0.9691358024691358,0.07465525439847837,0.13863134657836648,0.008660213958227204,0.7727272727272727,0.01712846347607053
0.1251764705882353,0.988,0.11745126010461246,0.20994475138121546,0.010133333333333333,0.8636363636363636,0.020031628887717447
0.176,0.9861878453038674,0.16975748930099857,0.28965517241379307,0.009642654566080544,0.7727272727272727,0.019047619047619046
0.29976470588235293,0.9827315541601256,0.29766999524488824,0.4569343065693431,0.00739247311827957,0.5,0.014569536423841059
0.23011764705882354,0.9874739039665971,0.2249167855444603,0.3663826491092176,0.009720534629404616,0.7272727272727273,0.019184652278177457
0.24188235294117647,0.984251968503937,0.23775558725630053,0.38299502106472616,0.008658008658008658,0.6363636363636364,0.01708358755338621
0.09835294117647059,0.9844559585492227,0.0903471231573942,0.16550522648083624,0.009834368530020704,0.8636363636363636,0.019447287615148412
0.1915294117647059,0.9873417721518988,0.18544935805991442,0.31224979983987194,0.009826589595375723,0.7727272727272727,0.019406392694063926
0.13552941176470587,0.9818840579710145,0.1288635282929149,0.22782681799075244,0.009194159004867496,0.7727272727272727,0.018172100481026188
0.30211764705882355,0.9920634920634921,0.29719448407037563,0.45737285034760333,0.01137123745819398,0.7727272727272727,0.02241265655899802
0.16188235294117648,0.9763313609467456,0.15691868758915833,0.2703809913969684,0.00783435926133184,0.6363636363636364,0.015478164731896076
0.18352941176470589,0.9791666666666666,0.178792201616738,0.3023723361479695,0.0080413555427915,0.6363636363636364,0.01588201928530913
0.2127058823529412,0.9777777777777777,0.20922491678554447,0.34469251860556205,0.007164179104477612,0.5454545454545454,0.014142604596346493
0.22823529411764706,0.9734151329243353,0.2263433190679981,0.3672839506172839,0.005501222493887531,0.4090909090909091,0.010856453558504224
0.3256470588235294,0.9883381924198251,0.3223965763195435,0.4861957690928648,0.009728978457261988,0.6363636363636364,0.01916495550992471
0.3971764705882353,0.9823943661971831,0.3980028530670471,0.566497461928934,0.0054988216810683424,0.3181818181818182,0.01081081081081081
