tn,fp,fn,tp,sensitivity,specificity,precision,f1score,f2score,gmean_mba,gmean
782,1201,6,16,0.7272727272727273,0.39435199193141707,0.01314708299096138,0.025827280064568203,0.06130268199233716,0.28680144867739416,0.5355384661043445
951,1032,6,16,0.7272727272727273,0.4795763993948563,0.015267175572519083,0.029906542056074764,0.07042253521126761,0.3487828359235319,0.5905783910062506
812,1171,9,13,0.5909090909090909,0.40948058497226425,0.01097972972972973,0.021558872305140964,0.05110062893081761,0.2419658002108834,0.49190019334300267
943,1040,7,15,0.6818181818181818,0.475542107917297,0.014218009478672985,0.027855153203342618,0.06561679790026247,0.324233255398157,0.569414835948412
1016,967,12,10,0.45454545454545453,0.5123550176500252,0.01023541453428864,0.02002002002002002,0.04694835680751174,0.23288864438637508,0.48258537523051304
1016,967,11,11,0.5,0.5123550176500252,0.011247443762781187,0.022,0.051594746716697934,0.2561775088250126,0.5061398115392748
1142,841,12,10,0.45454545454545453,0.5758951084215834,0.011750881316098707,0.02290950744558992,0.05324813631522897,0.2617705038279925,0.5116351276329573
1130,853,13,9,0.4090909090909091,0.5698436712052446,0.010440835266821345,0.020361990950226245,0.04736842105263158,0.2331178654930546,0.4828228096238356
798,1185,9,13,0.5909090909090909,0.40242057488653554,0.010851419031719533,0.021311475409836068,0.05054432348367029,0.23779397606931646,0.4876412370476029
865,1118,6,16,0.7272727272727273,0.4362077660110943,0.014109347442680775,0.02768166089965398,0.06546644844517184,0.3172420116444321,0.5632424093091998
818,1165,9,13,0.5909090909090909,0.41250630358043366,0.011035653650254669,0.021666666666666664,0.05134281200631912,0.24375372484298352,0.4937142137340017
975,1008,7,15,0.6818181818181818,0.491679273827534,0.01466275659824047,0.02870813397129187,0.0675067506750675,0.33523586851877313,0.5789955686521039
985,998,9,13,0.5909090909090909,0.49672213817448313,0.012858555885262116,0.025169409486931266,0.05914467697907188,0.2935176271031036,0.5417726710559546
1369,614,11,11,0.5,0.6903681290973273,0.0176,0.0340030911901082,0.07713884992987378,0.3451840645486637,0.5875236714794253
1048,935,8,14,0.6363636363636364,0.5284921835602622,0.014752370916754479,0.028836251287332648,0.06750241080038573,0.3363132077201668,0.5799251742424766
994,989,9,13,0.5909090909090909,0.5012607160867373,0.012974051896207584,0.025390625,0.05963302752293577,0.29619951405125394,0.5442421465223489
955,1028,5,17,0.7727272727272727,0.4815935451336359,0.016267942583732056,0.03186504217432052,0.07502206531332745,0.3721404666941732,0.6100331685196906
998,985,9,13,0.5909090909090909,0.5032778618255169,0.013026052104208416,0.025490196078431372,0.05985267034990792,0.29739146380598724,0.5453361016895794
934,1049,10,12,0.5454545454545454,0.47100353000504286,0.011310084825636193,0.0221606648199446,0.05221932114882507,0.256911016366387,0.5068639031992582
950,1033,11,11,0.5,0.4790721129601614,0.01053639846743295,0.020637898686679177,0.04858657243816254,0.23953605648008072,0.4894242091275019
1006,977,8,14,0.6363636363636364,0.5073121533030761,0.014127144298688193,0.02764067127344521,0.06487488415199259,0.32283500664741205,0.5681857149272692
945,1038,10,12,0.5454545454545454,0.47655068078668683,0.011428571428571429,0.022388059701492536,0.05272407732864675,0.2599367349745564,0.5098399111236354
1051,932,10,12,0.5454545454545454,0.5300050428643469,0.012711864406779662,0.024844720496894415,0.05813953488372093,0.28909365974418916,0.5376743063827666
874,1109,9,13,0.5909090909090909,0.44074634392334844,0.011586452762923352,0.022727272727272728,0.05371900826446281,0.26044102140925135,0.510334225198792
924,1059,6,16,0.7272727272727273,0.4659606656580938,0.014883720930232559,0.02917046490428441,0.06878761822871884,0.3388804841149774,0.5821344210016939
987,996,11,11,0.5,0.4977307110438729,0.010923535253227408,0.021379980563654033,0.05022831050228311,0.24886535552193645,0.49886406517400755
976,1007,8,14,0.6363636363636364,0.4921835602622289,0.013712047012732615,0.026845637583892617,0.06311992786293959,0.313207720166873,0.5596496405492216
914,1069,9,13,0.5909090909090909,0.46091780131114474,0.012014787430683918,0.023550724637681156,0.05555555555555555,0.2723605189565855,0.5218817097356311
855,1128,9,13,0.5909090909090909,0.43116490166414523,0.011393514460999123,0.02235597592433362,0.052888527257933284,0.2547792600742676,0.5047566345024774
849,1134,11,11,0.5,0.4281391830559758,0.00960698689956332,0.018851756640959727,0.0446066504460665,0.21406959152798788,0.4626765517378073
853,1130,9,13,0.5909090909090909,0.4301563287947554,0.011373578302712161,0.022317596566523608,0.05280259951259139,0.25418328519690087,0.504165930222284
968,1015,11,11,0.5,0.4881492687846697,0.010721247563352826,0.02099236641221374,0.04937163375224416,0.24407463439233487,0.4940391020884226
882,1101,11,11,0.5,0.44478063540090773,0.009892086330935251,0.019400352733686062,0.04583333333333333,0.2223903177004539,0.4715827792662216
1133,850,13,9,0.4090909090909091,0.5713565305093293,0.010477299185098952,0.02043132803632236,0.04751847940865892,0.2337367624810893,0.4834633000353691
1169,814,10,12,0.5454545454545454,0.5895108421583459,0.014527845036319613,0.02830188679245283,0.06564551422319476,0.32155136845000687,0.5670549959660058
928,1055,11,11,0.5,0.46797781139687344,0.010318949343339587,0.02022058823529412,0.04766031195840554,0.23398890569843675,0.48372399743907346
964,1019,12,10,0.45454545454545453,0.48613212304589004,0.009718172983479106,0.019029495718363466,0.044762757385854966,0.22096914683904095,0.47007355471143125
1015,968,15,7,0.3181818181818182,0.5118507312153303,0.0071794871794871795,0.014042126379137413,0.03292568203198495,0.16286159629578692,0.4035611431936763
928,1055,11,11,0.5,0.46797781139687344,0.010318949343339587,0.02022058823529412,0.04766031195840554,0.23398890569843675,0.48372399743907346
