sensitivity,specificity,precision,f1score,f2score,gmean_mba,gmean
0.22727272727272727,0.4065620542082739,0.0039904229848363925,0.00784313725490196,0.018642803877703205,0.0924004668655168,0.3039744510078385
0.45454545454545453,0.43271516880646693,0.00831255195344971,0.0163265306122449,0.038729666924864445,0.1966887130938486,0.44349601248923154
0.5909090909090909,0.33285782215882076,0.009180790960451978,0.01808066759388039,0.043218085106382975,0.1966887130938486,0.44349601248923154
0.7727272727272727,0.29862101759391346,0.011394101876675604,0.022457067371202115,0.05379746835443038,0.23075260450438764,0.4803671559384422
0.4090909090909091,0.4089396100808369,0.00718849840255591,0.014128728414442699,0.033582089552238806,0.16729347685125145,0.4090152525899877
0.4090909090909091,0.4008559201141227,0.0070921985815602835,0.0139426800929512,0.03316138540899042,0.1639865127739593,0.40495248211853113
0.5454545454545454,0.3594864479315264,0.008830022075055188,0.017378711078928313,0.04146510020732551,0.19608351705355984,0.4428131852751901
0.36363636363636365,0.43081312410841655,0.006639004149377593,0.013039934800326,0.03093580819798917,0.156659317857606,0.3958021195718967
0.45454545454545453,0.3509272467902996,0.007272727272727273,0.014316392269148175,0.034176349965823645,0.15951238490468164,0.39939001603029795
0.5909090909090909,0.34569662387066097,0.009359251259899209,0.018426647767540754,0.04400812457684496,0.20427527774175422,0.4519682264736695
0.5454545454545454,0.4170233000475511,0.009693053311793215,0.019047619047619046,0.04524886877828055,0.2274672545713915,0.476935272936896
0.36363636363636365,0.4579172610556348,0.006968641114982578,0.013675213675213675,0.032362459546925564,0.16651536765659447,0.4080629457039618
0.6363636363636364,0.3190679980979553,0.009681881051175657,0.01907356948228883,0.04563233376792699,0.20304327151688062,0.4506032306995597
0.45454545454545453,0.3747028055159296,0.007547169811320755,0.014847809948032666,0.03538570417551309,0.17031945705269524,0.4126977793164088
0.45454545454545453,0.33238231098430815,0.007072135785007072,0.013927576601671307,0.033288948069241014,0.15108286862923098,0.3886937980328873
0.5454545454545454,0.4037089871611983,0.009478672985781991,0.018633540372670808,0.04431314623338258,0.2202049020879263,0.4692599515065464
0.36363636363636365,0.4174988112220637,0.006488240064882401,0.012749003984063744,0.03028009084027252,0.1518177495352959,0.38963797239911807
0.6363636363636364,0.2990965287684261,0.009408602150537635,0.018543046357615896,0.044416243654822336,0.19033415467081663,0.4362730276682443
0.5454545454545454,0.3466476462196862,0.008658008658008658,0.017045454545454544,0.04070556309362279,0.189080534301647,0.4348339157674422
0.4090909090909091,0.4046600095102235,0.007137192704203013,0.014029618082618862,0.03335804299481097,0.16554273116327325,0.40686942765864487
0.7272727272727273,0.30099857346647646,0.010767160161507403,0.021220159151193636,0.05082592121982211,0.21890805343016467,0.46787610906111105
0.5454545454545454,0.4503090822634332,0.010273972602739725,0.020168067226890754,0.04777070063694268,0.24562313578005446,0.49560380928727177
0.22727272727272727,0.4869234427009035,0.004612546125461255,0.009041591320072333,0.021331058020477814,0.1106644187956599,0.33266262007574565
0.5,0.3437945791726106,0.007907979870596693,0.015569709837225762,0.03718728870858688,0.17189728958630532,0.41460498017547415
0.5454545454545454,0.3485496909177366,0.008683068017366137,0.017094017094017096,0.040816326530612256,0.19011801322785626,0.43602524379656765
0.5454545454545454,0.3594864479315264,0.008830022075055188,0.017378711078928313,0.04146510020732551,0.19608351705355984,0.4428131852751901
0.5454545454545454,0.3209700427960057,0.008333333333333333,0.016415868673050615,0.03926701570680628,0.1750745687978213,0.4184191305351863
0.5454545454545454,0.3257251545411317,0.008391608391608392,0.01652892561983471,0.03952569169960475,0.17766826611334455,0.42150713649159555
0.5,0.34522111269614836,0.00792507204610951,0.015602836879432626,0.03726287262872629,0.17261055634807412,0.4154642660302738
0.5909090909090909,0.39752734189253447,0.01015625,0.019969278033794165,0.04751461988304093,0.23490252020922492,0.4846674325857112
0.5454545454545454,0.3238231098430813,0.008368200836820083,0.01648351648351648,0.03942181340341656,0.1766307871871353,0.4202746568461335
0.5909090909090909,0.30622919638611507,0.008831521739130434,0.017402945113788485,0.041666666666666664,0.18095361604634075,0.42538643143186966
0.6363636363636364,0.3285782215882073,0.009817671809256662,0.019337016574585635,0.046235138705416116,0.2090952319197683,0.45726932099121664
0.7727272727272727,0.28530670470756064,0.01118421052631579,0.02204928664072633,0.05286069651741294,0.22046427181947867,0.4695362305716979
0.5454545454545454,0.41512125534950073,0.00966183574879227,0.018987341772151896,0.04511278195488722,0.22642977564518219,0.4758463781990803
0.45454545454545453,0.34284355682358536,0.007183908045977011,0.014144271570014143,0.033783783783783786,0.15583798037435698,0.3947631953137944
0.45454545454545453,0.4522111269614836,0.008605851979345954,0.016891891891891893,0.04,0.2055505122552198,0.4533767883948403
0.3181818181818182,0.42368045649072755,0.005742411812961444,0.011281224818694603,0.02677888293802602,0.13480741797432239,0.36716129694498356
0.5454545454545454,0.35045173561578696,0.008708272859216255,0.01714285714285714,0.040927694406548434,0.19115549215406555,0.43721332568217264
0.5454545454545454,0.3804089396100808,0.009125475285171103,0.01795063575168287,0.042765502494654314,0.2074957852418622,0.45551705263564196
0.3181818181818182,0.4893009985734665,0.0064754856614246065,0.012692656391659113,0.029940119760479042,0.15568668136428476,0.39457151615934566
0.45454545454545453,0.47503566333808844,0.008976660682226212,0.017605633802816906,0.04159733777038269,0.21592530151731298,0.46467763182373323
0.5,0.39467427484545886,0.008566978193146417,0.01684532924961715,0.04008746355685131,0.19733713742272946,0.4442264483602135
0.7727272727272727,0.29481692819781263,0.011333333333333334,0.022339027595269383,0.05352644836272041,0.22781308088012794,0.47729768581057247
0.7272727272727273,0.2819781264859724,0.010484927916120577,0.020671834625323,0.049566294919454766,0.20507500108070723,0.4528520741707023
0.6363636363636364,0.2990965287684261,0.009408602150537635,0.018543046357615896,0.044416243654822336,0.19033415467081663,0.4362730276682443
0.36363636363636365,0.3699476937708036,0.006001500375093774,0.011808118081180811,0.028149190710767068,0.13452643409847406,0.3667784536998787
0.45454545454545453,0.43176414645744177,0.008298755186721992,0.016299918500407497,0.038669760247486466,0.19625643020792813,0.4430083861598199
0.2727272727272727,0.4845458868283405,0.005504587155963303,0.01079136690647482,0.025466893039049237,0.13214887822591104,0.3635228716682226
0.5454545454545454,0.3666191155492154,0.008928571428571428,0.017569546120058562,0.04189944134078212,0.1999740630268447,0.4471845961421801
0.6818181818181818,0.362339514978602,0.011061946902654867,0.021770682148040642,0.051939058171745156,0.2470496693035923,0.49704091310836
0.5,0.4136947218259629,0.008842443729903537,0.017377567140600316,0.0412912912912913,0.20684736091298148,0.45480475031927875
0.5,0.3223965763195435,0.00766016713091922,0.015089163237311385,0.03608923884514435,0.16119828815977175,0.40149506617114455
0.6363636363636364,0.34141702330004753,0.010007147962830594,0.019704433497536946,0.04707464694014796,0.21726537846366661,0.46611734409230754
0.6363636363636364,0.38326200665715643,0.010678871090770405,0.02100525131282821,0.05003573981415297,0.24389400423637222,0.4938562586789523
0.36363636363636365,0.44079885877318115,0.006756756756756757,0.01326699834162521,0.031446540880503145,0.1602904940993386,0.40036295295561325
