RNA_accuracy_contr,RNA_neg_prec_contr,RNA_neg_recall_contr,RNA_neg_fscore_contr,RNA_pos_prec_contr,RNA_pos_recall_contr,RNA_pos_fscore_contr,RNA_auc_contr
0.6038740920096852,0.9880478087649402,0.6069505628976994,0.7519708914493632,0.008641975308641974,0.3181818181818182,0.016826923076923076,0.504516530948249
0.5675544794188861,0.9931389365351629,0.566813509544787,0.7217201620442506,0.01557285873192436,0.6363636363636364,0.030401737242128118,0.626574111155609
0.5486682808716707,0.9877085162423178,0.5506607929515418,0.7071024512884978,0.008639308855291577,0.36363636363636365,0.01687763713080169,0.4730343078360699
0.5128329297820823,0.9905392620624409,0.5124816446402349,0.675483870967742,0.011904761904761904,0.5454545454545454,0.02330097087378641,0.5186223468161794
0.5670702179176755,0.9914456800684346,0.5673029858051885,0.7216687422166874,0.013392857142857142,0.5454545454545454,0.026143790849673203,0.5228273928714458
0.5167070217917675,0.9896907216494846,0.5168869309838473,0.6790996784565916,0.011022044088176353,0.5,0.021568627450980395,0.513549592844747
0.5336561743341405,0.9882459312839059,0.534997552618698,0.6941886313115274,0.009384775808133473,0.4090909090909091,0.01834862385321101,0.49615093667957105
0.5757869249394673,0.9899244332493703,0.5770925110132159,0.7291280148423006,0.011441647597254004,0.45454545454545453,0.02232142857142857,0.5065856805944912
0.5317191283292978,0.9864376130198915,0.5340186000978953,0.692918386789457,0.0072992700729927005,0.3181818181818182,0.014271151885830785,0.45040715525297026
0.5956416464891041,0.9902597402597403,0.5971610376896721,0.7450381679389314,0.012004801920768308,0.45454545454545453,0.023391812865497078,0.5505050505050505
0.5670702179176755,0.9948320413436692,0.5653450807635829,0.7209737827715355,0.017699115044247787,0.7272727272727273,0.03455723542116631,0.6086859787300316
0.5191283292978208,0.993421052631579,0.5173764072442486,0.6803990988091406,0.014985014985014986,0.6818181818181818,0.02932551319648094,0.5999644017265162
0.5656174334140436,0.9931153184165232,0.5648556045031816,0.7201248049921998,0.015503875968992248,0.6363636363636364,0.030270270270270266,0.5708405642326347
0.611138014527845,0.9881889763779528,0.6142927068037201,0.7576214910956837,0.00880503144654088,0.3181818181818182,0.017135862913096697,0.42958216526498466
0.5476997578692494,0.9920141969831411,0.5472344591287323,0.7053627760252364,0.013859275053304905,0.5909090909090909,0.027083333333333338,0.5980509945267655
0.5283292978208233,0.9935364727608494,0.5266764561918746,0.6884197056941778,0.015274949083503055,0.6818181818181818,0.029880478087649407,0.5948916477550839
0.5433414043583535,0.992831541218638,0.5423396965247186,0.7014878125989238,0.014752370916754479,0.6363636363636364,0.028836251287332648,0.6258843946068615
0.5055690072639225,0.9922928709055877,0.5041605482134116,0.6686140863356054,0.013631937682570594,0.6363636363636364,0.02669208770257388,0.5384016375205802
0.5530266343825666,0.992091388400703,0.5526186979931473,0.7098396730587866,0.014023732470334413,0.5909090909090909,0.027397260273972605,0.6128465269434433
0.5452784503631961,0.9919786096256684,0.5447870778267254,0.7033175355450236,0.013785790031813362,0.5909090909090909,0.026943005181347155,0.6035687269167446
0.5777239709443099,0.9891395154553049,0.5795398923152227,0.7308641975308643,0.010368663594470046,0.4090909090909091,0.020224719101123598,0.5128376273750723
0.5031476997578692,0.9894128970163619,0.5031815956926089,0.6670992861778066,0.010721247563352826,0.5,0.02099236641221374,0.5501713166911406
0.46198547215496366,0.9894957983193278,0.461086637298091,0.6290484140233723,0.01078167115902965,0.5454545454545454,0.02114537444933921,0.503715569794865
0.5046004842615012,0.9961089494163424,0.5012236906510035,0.6668837512211007,0.017357762777242044,0.8181818181818182,0.03399433427762039,0.7027989142526587
0.612590799031477,0.9905288082083662,0.6142927068037201,0.758308157099698,0.012531328320802004,0.45454545454545453,0.024390243902439022,0.5223601655319716
0.5418886198547216,0.9936993699369937,0.540381791483113,0.7000634115409006,0.015723270440251572,0.6818181818181818,0.030737704918032786,0.577960218929382
0.5714285714285714,0.9906779661016949,0.5721977484092021,0.7254111076636673,0.012429378531073447,0.5,0.02425578831312018,0.5058069683620344
0.6188861985472155,0.9929356357927787,0.6191874694077337,0.7627374133252939,0.01643489254108723,0.5909090909090909,0.03198031980319803,0.6386107773772971
0.538498789346247,0.990990990990991,0.5384238864415076,0.6977481763399935,0.012565445026178011,0.5454545454545454,0.024564994882292735,0.5801183642593334
0.5394673123486683,0.989247311827957,0.540381791483113,0.6989553656220323,0.01053740779768177,0.45454545454545453,0.020597322348094745,0.5553775641881369
0.5694915254237288,0.9931623931623932,0.5687714145863926,0.7233115468409586,0.01564245810055866,0.6363636363636364,0.030534351145038167,0.6412361500467227
0.6082324455205811,0.9920255183413078,0.608908467939305,0.7546254170457992,0.014796547472256474,0.5454545454545454,0.028811524609843937,0.6155831442175054
0.6208232445520581,0.9883720930232558,0.6240822320117474,0.765076507650765,0.00903225806451613,0.3181818181818182,0.017565872020075285,0.5380456547857428
0.5946731234866828,0.9918433931484503,0.5952031326480666,0.743958397063322,0.014302741358760428,0.5454545454545454,0.027874564459930314,0.5711520491256175
0.6038740920096852,0.9903923138510808,0.6054821341164953,0.7515188335358444,0.012254901960784314,0.45454545454545453,0.02386634844868735,0.5744671383437903
0.5854721549636804,0.9925311203319502,0.5854136074400391,0.7364532019704433,0.015116279069767442,0.5909090909090909,0.02947845804988662,0.5525742001512925
0.5733656174334141,0.9915397631133672,0.5736661771904062,0.7268217054263565,0.013590033975084938,0.5454545454545454,0.026519337016574586,0.5707960663907801
0.5864406779661017,0.9884963023829088,0.5888399412628488,0.7380368098159509,0.009433962264150943,0.36363636363636365,0.01839080459770115,0.4506518933831709
0.5447941888619855,0.9910952804986642,0.5447870778267254,0.7030953885028426,0.012738853503184714,0.5454545454545454,0.024896265560165977,0.5536421483558047
0.6498789346246974,0.9925373134328358,0.6510034263338228,0.7862843629914277,0.016551724137931035,0.5454545454545454,0.032128514056224904,0.5288123526008988
0.5849878934624697,0.9900826446280991,0.5863925599608419,0.7365508761143559,0.011695906432748537,0.45454545454545453,0.022805017103762825,0.48447025319272013
0.5820823244552058,0.9900332225913622,0.5834557023984337,0.7342161995688329,0.011614401858304297,0.45454545454545453,0.022650056625141562,0.4929915899078895
0.587409200968523,0.9933719966859983,0.5868820362212432,0.7378461538461539,0.016317016317016316,0.6363636363636364,0.031818181818181815,0.5871045254305166
0.5196125907990314,0.9934272300469483,0.51786588350465,0.6808236808236808,0.015,0.6818181818181818,0.029354207436399212,0.6080852578649936
0.5709443099273608,0.9898391193903472,0.5721977484092021,0.7251861042183623,0.011312217194570135,0.45454545454545453,0.022075055187637967,0.4937703021403462
0.4920096852300242,0.9891732283464567,0.4919236417033774,0.6570774762994442,0.010486177311725452,0.5,0.02054154995331466,0.5041827971343389
0.5554479418886199,0.9878577623590633,0.557513460597161,0.7127659574468085,0.008771929824561403,0.36363636363636365,0.017130620985010704,0.45550215814532996
0.5220338983050847,0.9844036697247707,0.5252080274106706,0.6849664857963613,0.005128205128205128,0.22727272727272727,0.010030090270812437,0.403372936412584
0.6053268765133172,0.9943639291465378,0.6045031815956926,0.7519025875190259,0.018226002430133656,0.6818181818181818,0.03550295857988166,0.6120900636319139
0.5341404358353511,0.988256549232159,0.5354870288790994,0.6946031746031746,0.009394572025052192,0.4090909090909091,0.01836734693877551,0.49363680861478226
0.5394673123486683,0.9901256732495511,0.5398923152227117,0.6987646499841622,0.011566771819137749,0.5,0.022610483042137714,0.5540203800115695
0.5491525423728814,0.9920353982300885,0.5487028879099364,0.7065868263473055,0.013903743315508022,0.5909090909090909,0.02716823406478579,0.5679927023539358
0.5815980629539952,0.9884009942004971,0.583945178658835,0.734153846153846,0.009324009324009324,0.36363636363636365,0.01818181818181818,0.4677613135762915
0.5452784503631961,0.9902309058614565,0.5457660303475281,0.7036920164089618,0.011714589989350373,0.5,0.022892819979188347,0.5049392604458685
0.5438256658595642,0.9928379588182632,0.5428291727851199,0.7018987341772152,0.014767932489451477,0.6363636363636364,0.028865979381443297,0.6102434031949451
0.5796610169491525,0.9916317991631799,0.580029368575624,0.7319332921556516,0.013793103448275862,0.5454545454545454,0.026905829596412554,0.5927335024251323
0.5535108958837772,0.9903762029746281,0.5540871267743515,0.7106089139987445,0.01193058568329718,0.5,0.023305084745762712,0.5036933208739376
0.612590799031477,0.992862807295797,0.6128242780225159,0.7578692493946732,0.01616915422885572,0.5909090909090909,0.031476997578692496,0.6045254305166199
0.5162227602905569,0.9878504672897196,0.5173764072442486,0.6790876967555413,0.009045226130653266,0.4090909090909091,0.017699115044247784,0.44493392070484583
0.6261501210653753,0.9899768696993061,0.6284875183553598,0.7688622754491017,0.01171875,0.4090909090909091,0.02278481012658228,0.46268855960485916
0.553995157384988,0.9886759581881533,0.5555555555555556,0.7113757442807899,0.009814612868047983,0.4090909090909091,0.01916932907348243,0.47043118408757173
0.5903147699757869,0.9925925925925926,0.5903083700440529,0.7403314917127072,0.015294117647058824,0.5909090909090909,0.029816513761467895,0.574778623236773
0.5883777239709443,0.9909465020576131,0.5893294175232501,0.7391037446286065,0.012941176470588235,0.5,0.02522935779816514,0.5415387353713346
0.5220338983050847,0.9907063197026023,0.521781693587861,0.6835524206476434,0.012133468149646108,0.5454545454545454,0.02373887240356083,0.5420059627108085
