tn,fp,fn,tp,sensitivity,specificity,precision,f1score,f2score,gmean_mba,gmean
259,163,31,51,0.6219512195121951,0.6137440758293838,0.2383177570093458,0.3445945945945946,0.47047970479704804,0.3817188764304704,0.6178340201303829
219,203,22,60,0.7317073170731707,0.518957345971564,0.22813688212927757,0.3478260869565218,0.5076142131979695,0.3797248872962663,0.6162182140250857
239,183,29,53,0.6463414634146342,0.566350710900474,0.2245762711864407,0.33333333333333337,0.46985815602836883,0.36605594728933066,0.6050255757315807
217,205,22,60,0.7317073170731707,0.514218009478673,0.22641509433962265,0.345821325648415,0.5059021922428331,0.3762570801063461,0.613397978563955
220,202,22,60,0.7317073170731707,0.5213270142180095,0.22900763358778625,0.3488372093023256,0.5084745762711864,0.38145879089122653,0.6176235025411732
259,163,31,51,0.6219512195121951,0.6137440758293838,0.2383177570093458,0.3445945945945946,0.47047970479704804,0.3817188764304704,0.6178340201303829
236,186,29,53,0.6463414634146342,0.5592417061611374,0.2217573221757322,0.3302180685358255,0.46737213403880074,0.36146110276268645,0.6012163527073149
211,211,22,60,0.7317073170731707,0.5,0.22140221402214022,0.33994334277620397,0.5008347245409015,0.36585365853658536,0.6048583789091339
257,165,31,51,0.6219512195121951,0.6090047393364929,0.2361111111111111,0.3422818791946309,0.46875000000000006,0.3787712403190383,0.6154439375922378
242,180,29,53,0.6463414634146342,0.5734597156398105,0.22746781115879827,0.3365079365079365,0.47237076648841353,0.37065079181597504,0.608810965584536
230,192,22,60,0.7317073170731707,0.5450236966824644,0.23809523809523808,0.35928143712574845,0.5172413793103449,0.39879782684082765,0.6315044155354954
219,203,22,60,0.7317073170731707,0.518957345971564,0.22813688212927757,0.3478260869565218,0.5076142131979695,0.3797248872962663,0.6162182140250857
234,188,29,53,0.6463414634146342,0.5545023696682464,0.21991701244813278,0.32817337461300305,0.46572934973637964,0.3583978730782569,0.5986634054944873
240,182,29,53,0.6463414634146342,0.5687203791469194,0.225531914893617,0.33438485804416407,0.47069271758436937,0.3675875621315455,0.6062899983766394
252,170,31,51,0.6219512195121951,0.5971563981042654,0.23076923076923078,0.33663366336633666,0.4644808743169399,0.37140215004045773,0.6094277233933961
268,154,31,51,0.6219512195121951,0.6350710900473934,0.24878048780487805,0.3554006968641115,0.4784240150093808,0.39498323893191534,0.6284769199675636
232,190,29,53,0.6463414634146342,0.5497630331753555,0.21810699588477367,0.3261538461538461,0.46409807355516636,0.35533464339382737,0.5960995247388035
248,174,31,51,0.6219512195121951,0.5876777251184834,0.22666666666666666,0.3322475570032573,0.46112115732368897,0.3655068778175934,0.6045716482085423
256,166,31,51,0.6219512195121951,0.6066350710900474,0.2350230414746544,0.34113712374581945,0.4678899082568808,0.3772974222633222,0.6142454088255949
245,177,31,51,0.6219512195121951,0.580568720379147,0.2236842105263158,0.3290322580645161,0.4586330935251799,0.3610854236504451,0.600903838938016
239,183,29,53,0.6463414634146342,0.566350710900474,0.2245762711864407,0.33333333333333337,0.46985815602836883,0.36605594728933066,0.6050255757315807
233,189,29,53,0.6463414634146342,0.5521327014218009,0.2190082644628099,0.3271604938271605,0.4649122807017544,0.3568662582360421,0.5973828405939043
246,176,29,53,0.6463414634146342,0.5829383886255924,0.2314410480349345,0.34083601286173637,0.4757630161579893,0.3767772511848342,0.6138218399379695
206,216,22,60,0.7317073170731707,0.4881516587677725,0.21739130434782608,0.335195530726257,0.49668874172185423,0.35718414056178477,0.597648843855474
252,170,31,51,0.6219512195121951,0.5971563981042654,0.23076923076923078,0.33663366336633666,0.4644808743169399,0.37140215004045773,0.6094277233933961
229,193,29,53,0.6463414634146342,0.542654028436019,0.21544715447154472,0.3231707317073171,0.46167247386759575,0.35073979886718293,0.5922328924225527
