SVM_accuracy_adasyn,SVM_neg_prec_adasyn,SVM_neg_recall_adasyn,SVM_neg_fscore_adasyn,SVM_pos_prec_adasyn,SVM_pos_recall_adasyn,SVM_pos_fscore_adasyn
0.7863529411764706,0.9881586737714624,0.7936281502615311,0.8802742616033754,0.0045871559633027525,0.09090909090909091,0.008733624454148473
0.7910588235294118,0.9882283696291937,0.7983832620066571,0.8832193582325092,0.004694835680751174,0.09090909090909091,0.008928571428571428
0.7632941176470588,0.9884004884004884,0.7698525915359011,0.8655439721999465,0.006160164271047228,0.13636363636363635,0.011787819253438112
0.8037647058823529,0.9878472222222222,0.81169757489301,0.8911511354737667,0.0025188916876574307,0.045454545454545456,0.0047732696897374695
0.7830588235294118,0.9886904761904762,0.7898240608654303,0.8781390430874967,0.006741573033707865,0.13636363636363635,0.01284796573875803
0.808,0.9884726224783862,0.8155016642891108,0.8936946326211568,0.005128205128205128,0.09090909090909091,0.00970873786407767
0.7967058823529412,0.9888823873610298,0.8036138849262958,0.8866736621196223,0.007211538461538462,0.13636363636363635,0.0136986301369863
0.8296470588235294,0.9882220975883342,0.837850689491203,0.9068450849202264,0.0029239766081871343,0.045454545454545456,0.005494505494505494
0.8061176470588235,0.9895773016792125,0.8126485972420352,0.8924281984334205,0.010050251256281407,0.18181818181818182,0.01904761904761905
0.7708235294117647,0.9891041162227603,0.7769852591535901,0.870306258322237,0.008456659619450317,0.18181818181818182,0.01616161616161616
0.8094117647058824,0.9884925201380897,0.8169281978126486,0.8945587086696174,0.00516795865633075,0.09090909090909091,0.009779951100244499
0.7741176470588236,0.9891500904159132,0.7803138373751783,0.8724082934609251,0.008583690987124463,0.18181818181818182,0.01639344262295082
0.8089411764705883,0.987363584147042,0.8174037089871612,0.8943808532778356,0.0,0.0,0.0
0.7929411764705883,0.9894055326662743,0.7993342843556823,0.8842714360862705,0.009389671361502348,0.18181818181818182,0.017857142857142856
0.8061176470588235,0.9884459849797804,0.8135996195910604,0.8925404277516954,0.005076142131979695,0.09090909090909091,0.009615384615384614
0.7863529411764706,0.9875813128326434,0.7941036614360437,0.8803373748023194,0.002304147465437788,0.045454545454545456,0.0043859649122807015
0.8352941176470589,0.9877573734001113,0.8440323347598668,0.9102564102564102,0.0,0.0,0.0
0.8117647058823529,0.9879656160458453,0.8197812648597242,0.896049896049896,0.002631578947368421,0.045454545454545456,0.004975124378109453
0.7745882352941177,0.9891566265060241,0.780789348549691,0.8727079457879352,0.008602150537634409,0.18181818181818182,0.01642710472279261
0.8235294117647058,0.9892412231030577,0.8307180218735141,0.9030757301628328,0.008356545961002786,0.13636363636363635,0.015748031496062992
0.8117647058823529,0.9890867317633544,0.818830242510699,0.8959417273673257,0.0078125,0.13636363636363635,0.014778325123152709
0.7821176470588236,0.9892601431980907,0.7883975273418925,0.8774808150304314,0.008908685968819599,0.18181818181818182,0.016985138004246284
0.7491764705882353,0.9875776397515528,0.7560627674750356,0.8564503097225963,0.003883495145631068,0.09090909090909091,0.0074487895716946
0.7703529411764706,0.9896907216494846,0.776034236804565,0.8699360341151386,0.01050420168067227,0.22727272727272727,0.020080321285140566
0.7990588235294117,0.9900584795321637,0.8050404184498335,0.8880146865984789,0.012048192771084338,0.22727272727272727,0.02288329519450801
0.7731764705882352,0.9891369945684972,0.7793628150261531,0.8718085106382979,0.008547008547008548,0.18181818181818182,0.0163265306122449
0.8023529411764706,0.9889599070307961,0.809320019020447,0.8901673640167365,0.007425742574257425,0.13636363636363635,0.01408450704225352
0.8183529411764706,0.9886169607285145,0.8259629101283881,0.9,0.005434782608695652,0.09090909090909091,0.010256410256410256
0.7698823529411765,0.9879081015719468,0.7769852591535901,0.8698429598083577,0.004246284501061571,0.09090909090909091,0.008113590263691683
0.7952941176470588,0.988862837045721,0.802187351402758,0.8857967970595957,0.007159904534606206,0.13636363636363635,0.013605442176870748
0.7948235294117647,0.9882835383714118,0.802187351402758,0.8855643044619422,0.004784688995215311,0.09090909090909091,0.00909090909090909
