tn,fp,fn,tp,sensitivity,specificity,precision,f1score,f2score,gmean_mba,gmean,abor
414,1569,4,18,0.8181818181818182,0.2087745839636914,0.0113421550094517,0.0223741454319453,0.053731343283582,0.1708155686975657,0.4132984015182804,RNA+REP
869,1114,9,13,0.5909090909090909,0.4382249117498739,0.0115350488021295,0.0226283724978241,0.0534979423868312,0.2589510842158347,0.5088723653489494,RNA+REP
1393,590,11,11,0.5,0.702471003530005,0.0183028286189683,0.0353130016051364,0.0798258345428156,0.3512355017650025,0.592651248007631,RNA+REP
777,1206,12,10,0.4545454545454545,0.3918305597579425,0.0082236842105263,0.0161550888529886,0.0383435582822085,0.1781047998899738,0.4220246436998364,RNA+REP
633,1350,6,16,0.7272727272727273,0.3192133131618759,0.0117130307467057,0.0230547550432276,0.0550206327372764,0.2321551368450007,0.4818247989103515,RNA+REP
1292,691,10,12,0.5454545454545454,0.6515380736258195,0.0170697012802275,0.033103448275862,0.0758533501896333,0.3553844037959016,0.5961412616116264,RNA+REP
406,1577,6,16,0.7272727272727273,0.2047402924861321,0.010043942247332,0.0198142414860681,0.0475907198096371,0.1489020308990052,0.3858782591686207,RNA+REP
1392,591,13,9,0.4090909090909091,0.7019667170953101,0.015,0.0289389067524115,0.065406976744186,0.2871682024480814,0.5358807726053263,RNA+REP
1025,958,8,14,0.6363636363636364,0.5168935955622794,0.0144032921810699,0.028169014084507,0.0660377358490566,0.3289322880850869,0.5735261877936237,RNA+REP
1385,598,13,9,0.4090909090909091,0.6984367120524458,0.014827018121911,0.0286168521462639,0.0647482014388489,0.2857241094760006,0.5345316730335076,RNA+REP
448,1535,11,11,0.5,0.2259203227433182,0.0071151358344113,0.0140306122448979,0.0336597307221542,0.112960161371659,0.3360954646698748,RNA+REP
771,1212,14,8,0.3636363636363636,0.3888048411497731,0.0065573770491803,0.0128824476650563,0.0305810397553516,0.1413835785999175,0.3760100777903665,RNA+REP
504,1479,9,13,0.5909090909090909,0.2541603630862329,0.0087131367292225,0.0171730515191545,0.0411392405063291,0.1501856690964104,0.3875379582652651,RNA+REP
494,1489,8,14,0.6363636363636364,0.2491174987392839,0.0093147039254823,0.0183606557377049,0.0439974858579509,0.1585293173795443,0.3981574027687345,RNA+REP
792,1191,6,16,0.7272727272727273,0.3993948562783661,0.0132560066280033,0.0260374288039056,0.0617760617760617,0.2904689863842662,0.5389517477328246,RNA+REP
880,1103,7,15,0.6818181818181818,0.4437720625315179,0.0134168157423971,0.0263157894736842,0.0621890547263681,0.3025718608169441,0.5500653241360921,RNA+REP
1391,592,15,7,0.3181818181818182,0.7014624306606152,0.011686143572621,0.0225442834138486,0.0509461426491994,0.2231925915738321,0.4724326317834449,RNA+REP
619,1364,9,13,0.5909090909090909,0.3121533030761472,0.0094408133623819,0.0185847033595425,0.0443686006825938,0.1844542245449961,0.4294813436518472,RNA+REP
944,1039,14,8,0.3636363636363636,0.4760463943519919,0.0076408787010506,0.0149672591206735,0.0352422907488986,0.1731077797643606,0.4160622306390724,RNA+REP
515,1468,7,15,0.6818181818181818,0.2597075138678769,0.0101146325016857,0.0199335548172757,0.0477402928071292,0.1770733049099161,0.4208007900538164,RNA+REP
1508,475,15,7,0.3181818181818182,0.7604639435199193,0.0145228215767634,0.0277777777777777,0.0614035087719298,0.2419658002108834,0.4919001933430026,RNA+REP
367,1616,5,17,0.7727272727272727,0.1850731215330307,0.0104102878138395,0.0205438066465256,0.0493898895990703,0.1430110484573419,0.3781680161744802,RNA+REP
1161,822,15,7,0.3181818181818182,0.5854765506807866,0.008443908323281,0.0164512338425381,0.0381679389312977,0.1862879933984321,0.4316109282657612,RNA+REP
1243,740,14,8,0.3636363636363636,0.626828038325769,0.0106951871657754,0.0207792207792207,0.0478468899521531,0.2279374684820978,0.4774279720356756,RNA+REP
594,1389,8,14,0.6363636363636364,0.2995461422087745,0.0099786172487526,0.0196491228070175,0.0469483568075117,0.1906202723146747,0.4366008157512703,RNA+REP
806,1237,14,8,0.3636363636363636,0.3945178658835046,0.0064257028112449,0.0126282557221783,0.0300075018754688,0.1434610421394562,0.3787625141687812,RNA_BASE
854,1189,9,13,0.5909090909090909,0.4180127263827704,0.0108153078202995,0.0212418300653594,0.0503875968992248,0.2470075201352735,0.4969985112002585,RNA_BASE
609,1434,11,11,0.5,0.2980910425844346,0.0076124567474048,0.0149965916837082,0.0358773646444879,0.1490455212922173,0.3860641414224032,RNA_BASE
727,1316,9,13,0.5909090909090909,0.3558492413117964,0.0097817908201655,0.0192450037009622,0.0458715596330275,0.2102745516842433,0.4585570320955108,RNA_BASE
1386,657,10,12,0.5454545454545454,0.6784140969162996,0.0179372197309417,0.0347322720694645,0.0792602377807133,0.370044052863436,0.6083124631827266,RNA_BASE
796,1247,9,13,0.5909090909090909,0.3896231032794909,0.0103174603174603,0.0202808112324493,0.0482195845697329,0.2302318337560628,0.4798247948533535,RNA_BASE
670,1373,9,13,0.5909090909090909,0.3279490944689182,0.0093795093795093,0.018465909090909,0.0440976933514246,0.193788101277088,0.4402136995563496,RNA_BASE
1448,595,11,11,0.5,0.7087616250611846,0.0181518151815181,0.0350318471337579,0.0792507204610951,0.3543808125305923,0.5952989270363187,RNA_BASE
1665,378,17,5,0.2272727272727272,0.8149779735682819,0.0130548302872062,0.0246913580246913,0.0530785562632696,0.1852222667200641,0.4303745656054317,RNA_BASE
1735,308,13,9,0.4090909090909091,0.8492413117963779,0.028391167192429,0.0530973451327433,0.1111111111111111,0.3474169002803364,0.5894208176509687,RNA_BASE
809,1234,13,9,0.4090909090909091,0.3959862946647087,0.0072405470635559,0.0142292490118577,0.033809166040571,0.1619943932719263,0.4024852708757506,RNA_BASE
994,1049,5,17,0.7727272727272727,0.4865394028389623,0.0159474671669793,0.0312499999999999,0.0736568457538994,0.3759622658301073,0.6131576190753135,RNA_BASE
462,1581,9,13,0.5909090909090909,0.2261380323054332,0.008155583437892,0.016089108910891,0.0386444708680142,0.1336270190895741,0.3655502962515202,RNA_BASE
461,1582,8,14,0.6363636363636364,0.2256485560450318,0.0087719298245614,0.0173053152039555,0.0415676959619952,0.1435945356650202,0.3789386964470906,RNA_BASE
1139,904,17,5,0.2272727272727272,0.557513460597161,0.0055005500550055,0.0107411385606874,0.025075225677031,0.1267076046811729,0.3559601167001339,RNA_BASE
1260,783,16,6,0.2727272727272727,0.6167400881057269,0.0076045627376425,0.0147965474722564,0.0342075256556442,0.1682018422106527,0.4101241790124703,RNA_BASE
1573,470,18,4,0.1818181818181818,0.7699461576113559,0.0084388185654008,0.0161290322580645,0.0355871886120996,0.1399902104747919,0.3741526566453751,RNA_BASE
678,1365,5,17,0.7727272727272727,0.3318649045521292,0.012301013024602,0.0242165242165242,0.0578231292517006,0.2564410626084634,0.5064001013116639,RNA_BASE
1407,636,13,9,0.4090909090909091,0.6886930983847284,0.013953488372093,0.0269865067466266,0.0613915416098226,0.2817380857028435,0.5307900580293903,RNA_BASE
895,1148,12,10,0.4545454545454545,0.4380812530592266,0.0086355785837651,0.0169491525423728,0.0401284109149277,0.1991278422996485,0.4462374281698572,RNA_BASE
1392,651,9,13,0.5909090909090909,0.6813509544787077,0.019578313253012,0.0379008746355685,0.0864361702127659,0.4026164731010545,0.634520664045746,RNA_BASE
1402,641,11,11,0.5,0.6862457170827215,0.0168711656441717,0.0326409495548961,0.0743243243243243,0.3431228585413607,0.5857668977855959,RNA_BASE
428,1615,7,15,0.6818181818181818,0.2094958394517866,0.00920245398773,0.0181598062953995,0.0436554132712456,0.1428380723534908,0.3779392442622105,RNA_BASE
308,1735,5,17,0.7727272727272727,0.1507586882036221,0.0097031963470319,0.0191657271702367,0.046195652173913,0.1164953499755261,0.341314151443397,RNA_BASE
350,1693,7,15,0.6818181818181818,0.1713166911404796,0.0087822014051522,0.0173410404624277,0.0417594654788418,0.1168068348685088,0.3417701491770585,RNA_BASE
1556,487,14,8,0.3636363636363636,0.7616250611845325,0.0161616161616161,0.0309477756286266,0.0686106346483705,0.2769545677034664,0.526264731578572,RNA_BASE
1435,608,15,7,0.3181818181818182,0.7023984336759667,0.0113821138211382,0.0219780219780219,0.0497866287339971,0.2234904107150803,0.472747724177579,RNA_BASE
858,1185,9,13,0.5909090909090909,0.4199706314243759,0.0108514190317195,0.021311475409836,0.0505443234836702,0.2481644640234948,0.4981610824055758,RNA_BASE
771,1272,9,13,0.5909090909090909,0.3773861967694566,0.0101167315175097,0.0198928844682479,0.0473415877640203,0.2230009344546789,0.4722297475325743,RNA_BASE
528,1515,10,12,0.5454545454545454,0.2584434654919236,0.0078585461689587,0.0154938670109748,0.0371517027863777,0.1409691629955947,0.3754586035711457,RNA_BASE
962,1081,11,11,0.5,0.4708761625061184,0.01007326007326,0.0197486535008976,0.0466101694915254,0.2354380812530592,0.4852196216694655,RNA_BASE
732,1311,9,13,0.5909090909090909,0.3582966226138032,0.0098187311178247,0.0193164933135215,0.0460339943342776,0.21172073154452,0.4601312112262328,RNA_BASE
383,1660,7,15,0.6818181818181818,0.1874694077337249,0.008955223880597,0.0176782557454331,0.0425411230856494,0.1278200507275397,0.3575193011958091,RNA_BASE
672,1371,6,16,0.7272727272727273,0.328928046989721,0.0115356885364095,0.0227111426543648,0.0542372881355932,0.2392203978107062,0.489101623193694,RNA_BASE
1228,815,12,10,0.4545454545454545,0.6010768477728831,0.0121212121212121,0.0236127508854781,0.0547645125958378,0.2732167489876742,0.5227013956243796,RNA_BASE
1043,1000,13,9,0.4090909090909091,0.5105237395986295,0.0089197224975222,0.017458777885548,0.0410209662716499,0.2088506207448939,0.4570017732404262,RNA_BASE
1480,563,17,5,0.2272727272727272,0.7244248653940284,0.0088028169014084,0.0169491525423728,0.0381097560975609,0.1646420148622792,0.405761031719754,RNA_BASE
1204,839,12,10,0.4545454545454545,0.5893294175232501,0.0117785630153121,0.0229621125143513,0.0533617929562433,0.2678770079651136,0.517568360668534,RNA_BASE
1181,862,9,13,0.5909090909090909,0.5780714635340186,0.0148571428571428,0.0289855072463768,0.067497403946002,0.3415876829973746,0.5844550307742886,RNA_BASE
1610,433,15,7,0.3181818181818182,0.7880567792462065,0.0159090909090909,0.0303030303030303,0.0662878787878787,0.2507453388510657,0.5007447841476391,RNA_BASE
901,1142,12,10,0.4545454545454545,0.4410181106216349,0.0086805555555555,0.0170357751277683,0.0403225806451612,0.2004627775552885,0.4477306975797935,RNA_BASE
836,1207,9,13,0.5909090909090909,0.4092021536955457,0.010655737704918,0.0209339774557165,0.0496941896024464,0.241801272638277,0.491732928161494,RNA_BASE
610,1433,10,12,0.5454545454545454,0.298580518844836,0.0083044982698961,0.0163599182004089,0.0391389432485323,0.1628621011880923,0.403561768739424,RNA_BASE
501,1542,10,12,0.5454545454545454,0.2452276064610866,0.0077220077220077,0.015228426395939,0.0365408038976857,0.1337605126151382,0.3657328432273183,RNA_BASE
1543,500,14,8,0.3636363636363636,0.7552618697993148,0.0157480314960629,0.030188679245283,0.0671140939597315,0.2746406799270235,0.5240617138534579,RNA_BASE
334,1709,5,17,0.7727272727272727,0.1634850709740577,0.0098493626882966,0.0194508009153318,0.0468577728776185,0.1263293730254082,0.3554284358705817,RNA_BASE
1647,396,18,4,0.1818181818181818,0.8061674008810573,0.01,0.0189573459715639,0.040983606557377,0.1465758910692831,0.3828523097348156,RNA_BASE
1480,563,12,10,0.4545454545454545,0.7244248653940284,0.0174520069808027,0.0336134453781512,0.075642965204236,0.3292840297245583,0.5738327541405757,RNA_BASE
436,1607,9,13,0.5909090909090909,0.2134116495349975,0.0080246913580246,0.0158343483556638,0.0380562060889929,0.1261068838161349,0.3551153105909895,RNA_BASE
1725,318,12,10,0.4545454545454545,0.8443465491923642,0.0304878048780487,0.0571428571428571,0.1201923076923077,0.3837938859965292,0.6195110055491583,RNA_BASE
353,1690,7,15,0.6818181818181818,0.1727851199216838,0.0087976539589442,0.0173711638679791,0.0418293363078639,0.1178080363102389,0.343231753062328,RNA_BASE
1422,621,15,7,0.3181818181818182,0.6960352422907489,0.0111464968152866,0.0215384615384615,0.0488826815642458,0.2214657589106927,0.4706014863031063,RNA_BASE
476,1567,7,15,0.6818181818181818,0.2329906999510523,0.0094816687737041,0.0187032418952618,0.0449101796407185,0.158857295421172,0.3985690597891062,RNA_BASE
675,1368,7,15,0.6818181818181818,0.3303964757709251,0.0108459869848156,0.0213523131672597,0.0509857239972807,0.2252703243892671,0.4746265104155763,RNA_BASE
1662,381,17,5,0.2272727272727272,0.8135095447870778,0.0129533678756476,0.0245098039215686,0.0527426160337552,0.184888532906154,0.4299866659632064,RNA_BASE
843,1200,10,12,0.5454545454545454,0.4126284875183553,0.0099009900990099,0.019448946515397,0.0461538461538461,0.225070084100921,0.4744155184022979,RNA_BASE
645,1398,8,14,0.6363636363636364,0.315712187958884,0.0099150141643059,0.0195258019525801,0.0466666666666666,0.2009077559738352,0.4482273485340171,RNA_BASE
698,1345,10,12,0.5454545454545454,0.3416544297601566,0.0088430361090641,0.0174039158810732,0.0415224913494809,0.1863569616873581,0.4316908172377056,RNA_BASE
372,1671,3,19,0.8636363636363636,0.1820851688693098,0.0112426035502958,0.0221962616822429,0.0534308211473565,0.1572553731144039,0.3965543759869558,RNA_BASE
675,1368,10,12,0.5454545454545454,0.3303964757709251,0.008695652173913,0.0171184022824536,0.0408719346049046,0.1802162595114137,0.4245188564850962,RNA_BASE
267,1776,2,20,0.9090909090909092,0.1306901615271659,0.0111358574610244,0.022002200220022,0.0530785562632696,0.118809237751969,0.3446871592501946,RNA_BASE
1515,528,19,3,0.1363636363636363,0.7415565345080763,0.0056497175141242,0.0108499095840868,0.024232633279483,0.1011213456147376,0.3179958264108786,RNA_BASE
488,1555,6,16,0.7272727272727273,0.2388644150758688,0.0101845957988542,0.0200878844946641,0.0482218203737191,0.1737195746006319,0.4167968025316795,RNA_BASE
1573,470,13,9,0.4090909090909091,0.7699461576113559,0.0187891440501043,0.0359281437125748,0.0793650793650793,0.314977973568282,0.5612289849680627,RNA_BASE
676,1367,9,13,0.5909090909090909,0.3308859520313265,0.0094202898550724,0.0185449358059914,0.0442779291553133,0.1955235171094201,0.4421804123990797,RNA_BASE
700,1343,8,14,0.6363636363636364,0.3426333822809593,0.0103168754605747,0.0203045685279187,0.0484429065743944,0.2180394250878832,0.4669469189189315,RNA_BASE
1108,935,9,13,0.5909090909090909,0.5423396965247186,0.0137130801687763,0.0268041237113402,0.0627413127413127,0.3204734570373337,0.5661037511245918,RNA_BASE
1530,513,17,5,0.2272727272727272,0.748898678414097,0.0096525096525096,0.0185185185185185,0.0412541254125412,0.1702042450941129,0.4125581717698886,RNA_BASE
656,1387,6,16,0.7272727272727273,0.3210964268232991,0.0114041339985744,0.0224561403508771,0.0536552649228705,0.2335246740533084,0.4832439074145772,RNA_BASE
677,1366,11,11,0.5,0.3313754282917278,0.0079883805374001,0.0157255182273052,0.0375426621160409,0.1656877141458639,0.4070475575972221,RNA_BASE
1200,843,12,10,0.4545454545454545,0.5873715124816447,0.0117233294255568,0.0228571428571428,0.053134962805526,0.2669870511280203,0.5167078972959677,RNA_BASE
1544,499,13,9,0.4090909090909091,0.7557513460597161,0.0177165354330708,0.0339622641509433,0.0755033557046979,0.3091710052062475,0.5560314786109214,RNA_BASE
1411,632,12,10,0.4545454545454545,0.6906510034263338,0.0155763239875389,0.0301204819277108,0.0684931506849315,0.3139322742846971,0.5602965949251317,RNA_BASE
1484,559,10,12,0.5454545454545454,0.7263827704356338,0.021015761821366,0.0404721753794266,0.0910470409711684,0.3962087838739821,0.6294511767198328,RNA_BASE
1574,469,12,10,0.4545454545454545,0.7704356338717572,0.0208768267223382,0.0399201596806387,0.0881834215167548,0.3501980153962533,0.5917753082008858,RNA_BASE
584,1459,7,15,0.6818181818181818,0.2858541360744004,0.0101763907734057,0.0200534759358288,0.0480153649167733,0.1949005473234548,0.4414754209731894,RNA_BASE
666,1377,6,16,0.7272727272727273,0.3259911894273127,0.0114860014357501,0.0226148409893992,0.0540175557056043,0.237084501401682,0.4869132380637047,RNA_BASE
1508,535,13,9,0.4090909090909091,0.7381302006852668,0.0165441176470588,0.0318021201413427,0.0712025316455696,0.301962354825791,0.5495110142897874,RNA_BASE
590,1453,9,13,0.5909090909090909,0.2887909936368086,0.0088676671214188,0.0174731182795698,0.0418275418275418,0.1706492235126596,0.4130971114794433,RNA_BASE
1393,650,18,4,0.1818181818181818,0.6818404307391092,0.0061162079510703,0.0118343195266272,0.0269541778975741,0.1239709874071107,0.3520951397095829,RNA_BASE
1008,1035,10,12,0.5454545454545454,0.4933920704845815,0.0114613180515759,0.0224508886810102,0.052863436123348,0.2691229475370444,0.5187706116744129,RNA_BASE
888,1155,7,15,0.6818181818181818,0.434654919236417,0.0128205128205128,0.0251677852348993,0.0596184419713831,0.2963556267521024,0.5443855497274909,RNA_BASE
470,1573,5,17,0.7727272727272727,0.2300538423886441,0.010691823899371,0.021091811414392,0.0506555423122765,0.1777688782094068,0.4216264676338605,RNA_BASE
1315,728,4,18,0.8181818181818182,0.6436612824278023,0.0241286863270777,0.0468749999999999,0.1079136690647482,0.5266319583500201,0.7256941217551787,RNA_BASE
1762,281,16,6,0.2727272727272727,0.8624571708272148,0.0209059233449477,0.0388349514563106,0.08,0.2352155920437859,0.4849903009790875,RNA_BASE
969,1074,11,11,0.5,0.474302496328928,0.0101382488479262,0.019873532068654,0.0468883205456095,0.237151248164464,0.4869817739551081,RNA_BASE
608,1435,5,17,0.7727272727272727,0.2976015663240333,0.0117079889807162,0.0230664857530529,0.0551948051948052,0.2299648467049348,0.4795465010871572,RNA_BASE
517,1526,6,16,0.7272727272727273,0.2530592266275085,0.0103761348897535,0.0204603580562659,0.0490797546012269,0.1840430739109153,0.4290024171387794,RNA_BASE
1484,559,11,11,0.5,0.7263827704356338,0.019298245614035,0.0371621621621621,0.0835866261398176,0.3631913852178168,0.6026536196006931,RNA_BASE
676,1367,11,11,0.5,0.3308859520313265,0.0079825834542815,0.0157142857142857,0.0375170532060027,0.1654429760156632,0.4067468205354078,RNA_BASE
1426,617,16,6,0.2727272727272727,0.6979931473323544,0.0096308186195826,0.0186046511627906,0.0421940928270042,0.1903617674542784,0.4363046727394499,RNA_BASE
1372,671,11,11,0.5,0.6715614292706804,0.0161290322580645,0.03125,0.0714285714285714,0.3357807146353402,0.5794658873784895,RNA_BASE
605,1438,13,9,0.4090909090909091,0.2961331375428291,0.0062197650310988,0.0122532334921715,0.0293159609120521,0.1211453744493391,0.3480594409714225,RNA_BASE
418,1625,5,17,0.7727272727272727,0.2046010768477728,0.0103532277710109,0.0204326923076923,0.0491329479768786,0.1581008321096426,0.3976189534084645,RNA_BASE
1222,821,12,10,0.4545454545454545,0.5981399902104748,0.0120336943441636,0.0234466588511137,0.0544069640914037,0.2718818137320339,0.5214228741933307,RNA_BASE
421,1622,4,18,0.8181818181818182,0.206069505628977,0.0109756097560975,0.0216606498194945,0.0520833333333333,0.1686023227873448,0.4106121318073113,RNA_BASE
765,1278,6,16,0.7272727272727273,0.3744493392070485,0.0123647604327666,0.0243161094224924,0.0578871201157742,0.2723267921505806,0.5218493960431311,RNA_BASE
1523,520,15,7,0.3181818181818182,0.7454723445912873,0.0132827324478178,0.0255009107468123,0.056910569105691,0.2371957460063187,0.4870274591912849,RNA_BASE
1522,521,14,8,0.3636363636363636,0.744982868330886,0.0151228733459357,0.029038112522686,0.0648298217179902,0.2709028612112313,0.5204832958042278,RNA_BASE
1366,677,10,12,0.5454545454545454,0.6686245717082722,0.0174165457184325,0.0337552742616033,0.0772200772200772,0.3647043118408757,0.6039075358371311,RNA_BASE
1331,532,10,12,0.5454545454545454,0.7144390767579173,0.0220588235294117,0.0424028268551236,0.0949367088607595,0.3896940418679549,0.6242547892230823,k_NN+ADASYN
1135,728,9,13,0.5909090909090909,0.6092324208266238,0.0175438596491228,0.0340760157273918,0.0784077201447527,0.360000975943005,0.6000008132852863,k_NN+ADASYN
1213,650,13,9,0.4090909090909091,0.6511003757380569,0.0136570561456752,0.026431718061674,0.0602409638554216,0.2663592446201143,0.5161000335401212,k_NN+ADASYN
1343,520,12,10,0.4545454545454545,0.7208803005904455,0.0188679245283018,0.036231884057971,0.0809061488673139,0.3276728639047479,0.5724271690833236,k_NN+ADASYN
1198,665,16,6,0.2727272727272727,0.6430488459473966,0.0089418777943368,0.0173160173160173,0.0395256916996047,0.1753769579856536,0.4187803218701347,k_NN+ADASYN
1077,786,12,10,0.4545454545454545,0.5780998389694042,0.0125628140703517,0.0244498777506112,0.0565610859728506,0.2627726540770019,0.5126135523735224,k_NN+ADASYN
1187,676,14,8,0.3636363636363636,0.6371443907675792,0.0116959064327485,0.0226628895184135,0.0518134715025906,0.2316888693700288,0.4813406998894118,k_NN+ADASYN
1234,629,12,10,0.4545454545454545,0.6623725174449813,0.0156494522691705,0.0302571860816944,0.0687757909215956,0.3010784170204459,0.5487061299278931,k_NN+ADASYN
1036,827,10,12,0.5454545454545454,0.5560923242082663,0.0143027413587604,0.0278745644599303,0.0647249190938511,0.3033230859317816,0.5507477516357027,k_NN+ADASYN
1096,767,11,11,0.5,0.5882984433709071,0.0141388174807197,0.0275,0.0635103926096997,0.2941492216854535,0.5423552541327995,k_NN+ADASYN
1056,807,11,11,0.5,0.5668276972624798,0.0134474327628361,0.0261904761904761,0.0607064017660044,0.28341384863124,0.532366273003127,k_NN+ADASYN
1002,861,13,9,0.4090909090909091,0.537842190016103,0.0103448275862068,0.0201793721973094,0.0469728601252609,0.220026350461133,0.4690696648272334,k_NN+ADASYN
1105,758,15,7,0.3181818181818182,0.5931293612453032,0.0091503267973856,0.0177890724269377,0.041031652989449,0.188722978578051,0.4344225806493615,k_NN+ADASYN
1098,765,15,7,0.3181818181818182,0.5893719806763285,0.0090673575129533,0.017632241813602,0.0406976744186046,0.1875274483970136,0.4330443954111559,k_NN+ADASYN
1378,485,14,8,0.3636363636363636,0.7396672034353193,0.0162271805273833,0.0310679611650485,0.0688468158347676,0.2689698921582979,0.5186230732991909,k_NN+ADASYN
1120,743,14,8,0.3636363636363636,0.6011808910359635,0.0106524633821571,0.0206985769728331,0.0476758045292014,0.2186112331039867,0.467558801760791,k_NN+ADASYN
1246,617,13,9,0.4090909090909091,0.6688137412775094,0.0143769968051118,0.0277777777777777,0.0630252100840336,0.2736056214317084,0.5230732467176165,k_NN+ADASYN
1248,615,14,8,0.3636363636363636,0.6698872785829307,0.0128410914927768,0.0248062015503875,0.0562587904360056,0.2435953740301566,0.4935538208039288,k_NN+ADASYN
1189,674,15,7,0.3181818181818182,0.6382179280730005,0.0102790014684287,0.0199146514935988,0.0455136540962288,0.2030693407505001,0.4506321568091875,k_NN+ADASYN
1284,579,12,10,0.4545454545454545,0.6892109500805152,0.0169779286926994,0.0327332242225859,0.0738552437223042,0.3132777045820524,0.5597121622602571,k_NN+ADASYN
1060,803,12,10,0.4545454545454545,0.5689747718733226,0.01230012300123,0.0239520958083832,0.0554938956714761,0.2586248963060558,0.5085517636446223,k_NN+ADASYN
1255,608,13,9,0.4090909090909091,0.6736446591519055,0.0145867098865478,0.028169014084507,0.0638297872340425,0.2755819060166886,0.5249589565067813,k_NN+ADASYN
1204,659,12,10,0.4545454545454545,0.6462694578636607,0.014947683109118,0.0289435600578871,0.0660501981505944,0.2937588444834821,0.5419952439675851,k_NN+ADASYN
1370,493,12,10,0.4545454545454545,0.735373054213634,0.0198807157057654,0.0380952380952381,0.0846023688663282,0.3342604791880154,0.57815264350171,k_NN+ADASYN
1418,445,14,8,0.3636363636363636,0.7611379495437467,0.0176600441501103,0.0336842105263157,0.0739371534195933,0.276777436197726,0.5260964134051154,k_NN+ADASYN
1076,787,11,11,0.5,0.5775630703166935,0.0137844611528822,0.0268292682926829,0.0620767494356659,0.2887815351583468,0.5373839736709188,k_NN+ADASYN
1181,682,14,8,0.3636363636363636,0.6339237788513151,0.0115942028985507,0.0224719101123595,0.0514138817480719,0.2305177377641145,0.4801226278401327,k_NN+ADASYN
1228,635,17,5,0.2272727272727272,0.6591519055287172,0.0078125,0.0151057401812688,0.0343406593406593,0.1498072512565265,0.3870494170729709,k_NN+ADASYN
1262,601,11,11,0.5,0.6774020397208803,0.0179738562091503,0.0347003154574132,0.0785714285714285,0.3387010198604402,0.5819802572772037,k_NN+ADASYN
1049,814,10,12,0.5454545454545454,0.563070316693505,0.0145278450363196,0.0283018867924528,0.0656455142231947,0.3071292636510027,0.5541924427949219,k_NN+ADASYN
970,893,7,15,0.6818181818181818,0.5206655931293612,0.0165198237885462,0.032258064516129,0.0753012048192771,0.3549992680427463,0.5958181501454503,k_NN+ADASYN
1303,560,14,8,0.3636363636363636,0.6994095544820182,0.0140845070422535,0.0271186440677966,0.0609756097560975,0.2543307470843702,0.5043121524258267,k_NN+ADASYN
1167,696,11,11,0.5,0.6264090177133655,0.0155586987270155,0.0301783264746227,0.0691823899371069,0.3132045088566827,0.559646771505637,k_NN+ADASYN
1303,560,13,9,0.4090909090909091,0.6994095544820182,0.015817223198594,0.0304568527918781,0.0684931506849315,0.2861220904699165,0.5349038142226288,k_NN+ADASYN
1160,703,10,12,0.5454545454545454,0.6226516371443908,0.0167832167832167,0.0325644504748982,0.074719800747198,0.3396281657151222,0.5827762569933012,k_NN+ADASYN
1204,659,15,7,0.3181818181818182,0.6462694578636607,0.0105105105105105,0.0203488372093023,0.046419098143236,0.2056311911384374,0.4534657551992625,k_NN+ADASYN
1198,665,16,6,0.2727272727272727,0.6430488459473966,0.0089418777943368,0.0173160173160173,0.0395256916996047,0.1753769579856536,0.4187803218701347,k_NN+ADASYN
975,888,9,13,0.5909090909090909,0.5233494363929146,0.0144284128745837,0.028169014084507,0.0657229524772497,0.3092519396867223,0.5561042525342909,k_NN+ADASYN
1244,619,14,8,0.3636363636363636,0.667740203972088,0.0127591706539074,0.024653312788906,0.0559440559440559,0.2428146196262138,0.492762234374971,k_NN+ADASYN
1212,651,13,9,0.4090909090909091,0.6505636070853462,0.0136363636363636,0.0263929618768328,0.0601604278074866,0.2661396574440053,0.5158872526473254,k_NN+ADASYN
1123,740,9,13,0.5909090909090909,0.6027911969940956,0.0172642762284196,0.0335483870967741,0.0772889417360285,0.3561947982237837,0.5968205745647378,k_NN+ADASYN
1209,654,15,7,0.3181818181818182,0.6489533011272142,0.010590015128593,0.0204978038067349,0.0467289719626168,0.2064851412677499,0.4544063613856544,k_NN+ADASYN
1258,605,14,8,0.3636363636363636,0.6752549651100376,0.0130505709624796,0.0251968503937007,0.0570613409415121,0.2455472600400136,0.4955272545884975,k_NN+ADASYN
1378,485,14,8,0.3636363636363636,0.7396672034353193,0.0162271805273833,0.0310679611650485,0.0688468158347676,0.2689698921582979,0.5186230732991909,k_NN+ADASYN
1131,732,13,9,0.4090909090909091,0.607085346215781,0.0121457489878542,0.0235910878112712,0.0542822677925211,0.2483530961791831,0.4983503749162662,k_NN+ADASYN
1078,785,11,11,0.5,0.5786366076221149,0.0138190954773869,0.0268948655256723,0.0622171945701357,0.2893183038110575,0.5378831692952081,k_NN+ADASYN
1316,547,13,9,0.4090909090909091,0.7063875469672571,0.0161870503597122,0.0311418685121107,0.0698757763975155,0.2889767237593326,0.5375655529880357,k_NN+ADASYN
1367,496,13,9,0.4090909090909091,0.7337627482555019,0.0178217821782178,0.0341555977229601,0.0758853288364249,0.3001756697408871,0.5478828978357393,k_NN+ADASYN
1182,681,10,12,0.5454545454545454,0.6344605475040258,0.0173160173160173,0.0335664335664335,0.0768245838668373,0.3460693895476504,0.5882766267221998,k_NN+ADASYN
1234,629,13,9,0.4090909090909091,0.6623725174449813,0.0141065830721003,0.0272727272727272,0.0619834710743801,0.2709705753184014,0.5205483410005275,k_NN+ADASYN
