sensitivity,specificity,precision,f1score,f2score,gmean_mba,gmean
0.6363636363636364,0.2320494531621493,0.008594229588704727,0.016959418534221685,0.040768782760629,0.14766783383045864,0.3842757263091941
0.7727272727272727,0.1797432239657632,0.00975889781859931,0.01927437641723356,0.04644808743169398,0.13889249124627154,0.37268282928821866
0.9090909090909091,0.17498811222063718,0.011396011396011397,0.022509848058525603,0.05425935973955508,0.15908010201876105,0.3988484699967659
0.7727272727272727,0.27056585829767,0.01096067053513862,0.02161474888747616,0.05186089078706528,0.20907361777547223,0.45724568644818536
0.6363636363636364,0.265810746552544,0.008985879332477536,0.017721518987341773,0.04252733900364519,0.16915229326070985,0.41128128240987316
0.8636363636363636,0.15929624346172136,0.010632344711807499,0.021006080707573246,0.050666666666666665,0.1375740284442139,0.37090973085673273
0.7727272727272727,0.28530670470756064,0.01118421052631579,0.02204928664072633,0.05286069651741294,0.22046427181947867,0.4695362305716979
0.9090909090909091,0.15739419876367094,0.011160714285714286,0.022050716648291068,0.05319148936170213,0.14308563523970083,0.3782666192511584
0.6363636363636364,0.1878269139324774,0.008130081300813009,0.016055045871559634,0.038674033149171276,0.11952621795703107,0.3457256397159908
0.8181818181818182,0.15786970993818356,0.010061486864169928,0.01987852015461071,0.047948854555141175,0.12916612631305924,0.3593968924643885
0.7727272727272727,0.19923918212077985,0.009994121105232217,0.019733023795705164,0.04751257685858022,0.1539575498206026,0.3923742471424477
0.6363636363636364,0.2743699476937708,0.00909090909090909,0.01792573623559539,0.042997542997543,0.1745990576233087,0.41785052066894535
0.5909090909090909,0.3105087969567285,0.00888585099111415,0.01750841750841751,0.041908446163765316,0.18348247092897593,0.4283485390765048
0.7272727272727273,0.2734189253447456,0.010362694300518135,0.020434227330779053,0.049019607843137254,0.19885012752345135,0.44592614581727696
0.9090909090909091,0.15929624346172136,0.011185682326621925,0.022099447513812157,0.05330490405117271,0.14481476678338304,0.38054535443673865
0.7272727272727273,0.16880646695197338,0.009070294784580499,0.01791713325867861,0.04319654427645788,0.12276833960143518,0.35038313258693715
0.9090909090909091,0.14883499762244412,0.011049723756906077,0.021834061135371178,0.05268703898840885,0.13530454329313102,0.367837658883822
0.7272727272727273,0.20494531621493106,0.009478672985781991,0.01871345029239766,0.04504504504504506,0.1490511390654044,0.38607141705312037
0.5454545454545454,0.35568235853542557,0.008778346744696415,0.01727861771058315,0.041237113402061855,0.1940085592011412,0.4404640271363159
0.9090909090909091,0.11792677127912506,0.010666666666666666,0.021085925144965736,0.05094243504839531,0.10720615570829552,0.3274235112332276
0.9090909090909091,0.1825962910128388,0.011500862564692352,0.022714366837024415,0.05473453749315818,0.16599662819348981,0.4074268378414581
0.5,0.30622919638611507,0.007482993197278911,0.014745308310991955,0.03530166880616175,0.15311459819305753,0.39129860489536317
0.7272727272727273,0.183547313361864,0.009232544720138488,0.018233618233618232,0.04393190554640307,0.13348895517226472,0.3653614035065345
0.7727272727272727,0.2719923918212078,0.010981912144702842,0.02165605095541401,0.051955990220048896,0.21017593913456967,0.4584494946387984
0.5909090909090909,0.24393723252496433,0.008109794135995009,0.016,0.038438793613246605,0.14414472831020622,0.3796639676216407
0.6818181818181818,0.2691393247741322,0.009664948453608248,0.019059720457433295,0.04573170731707317,0.18350408507327196,0.42837376795652643
0.8636363636363636,0.18972895863052783,0.011027278003482298,0.021776504297994267,0.05245720596355604,0.1638568279081831,0.4047923268889655
0.8636363636363636,0.18972895863052783,0.011027278003482298,0.021776504297994267,0.05245720596355604,0.1638568279081831,0.4047923268889655
0.7727272727272727,0.2553495007132668,0.010739102969046115,0.02118380062305296,0.050867743865948535,0.1973155232784335,0.4442021198490992
0.8636363636363636,0.19067998097955302,0.011040092969203951,0.02180149168100975,0.052515201768933116,0.16467816539143218,0.40580557585059396
0.8181818181818182,0.24631478839752735,0.011228945726762321,0.022153846153846152,0.05322294500295682,0.20153028141615872,0.44892124188565496
0.8636363636363636,0.1806942463147884,0.010907003444316877,0.021541950113378686,0.051912568306010924,0.15605412181731723,0.3950368613399479
0.8181818181818182,0.18925344745601522,0.01044689495066744,0.02063037249283668,0.04969630038652678,0.15484372973673974,0.393501880220082
0.5454545454545454,0.2767475035663338,0.007827788649706457,0.015434083601286175,0.03701418877236273,0.1509531837634548,0.3885269408463907
0.8181818181818182,0.17641464574417498,0.010285714285714285,0.020316027088036117,0.04896626768226333,0.14433925560887043,0.37992006476214235
0.8181818181818182,0.15216357584403234,0.009994447529150472,0.01974766867800329,0.047644256220222336,0.12449747114511736,0.3528419917542658
0.7272727272727273,0.22063718497384688,0.009667673716012085,0.01908169350029815,0.04589787722317843,0.1604634072537068,0.40057884024709395
0.7272727272727273,0.25059438896814074,0.010050251256281407,0.019826517967781905,0.04761904761904763,0.18225046470410233,0.4269080283903107
0.6818181818181818,0.25297194484070373,0.009457755359394703,0.018656716417910446,0.04480286738351255,0.172480871482298,0.4153081644782558
0.7727272727272727,0.25677603423680456,0.010759493670886076,0.02122347066167291,0.05095923261390887,0.19841784463753076,0.4454411797729648
0.7272727272727273,0.18830242510699002,0.009286128845037725,0.01833810888252149,0.04417448923246826,0.13694721825962908,0.37006380295785357
0.7272727272727273,0.28530670470756064,0.01053324555628703,0.020765736534717714,0.04978220286247666,0.20749578524186232,0.4555170526356421
0.5909090909090909,0.20779838326200667,0.007742703990470518,0.01528512639623751,0.036785512167515556,0.12278995374573123,0.35041397481511954
0.6363636363636364,0.24679029957203993,0.008760951188986232,0.017283950617283952,0.04151838671411625,0.1570483724549345,0.39629329095372595
