sensitivity,specificity,precision,f1score,f2score,gmean_mba,gmean
0.2727272727272727,0.6172135045173561,0.007398273736128237,0.014405762304921969,0.03337041156840934,0.16833095577746077,0.41028155671131594
0.36363636363636365,0.6699952448882549,0.011396011396011397,0.022099447513812157,0.05063291139240506,0.24363463450481998,0.49359359244708595
0.4090909090909091,0.4964336661911555,0.008426966292134831,0.016513761467889906,0.03892733564013841,0.20308649980547275,0.45065119527798075
0.22727272727272727,0.5592011412268189,0.00536480686695279,0.010482180293501047,0.02450980392156863,0.12709116846064064,0.35649848311127585
0.2727272727272727,0.6134094151212554,0.007326007326007326,0.014268727705112963,0.03307607497243661,0.16729347685125145,0.4090152525899877
0.22727272727272727,0.6024726581074655,0.005945303210463734,0.011587485515643106,0.026910656620021532,0.13692560411533308,0.3700345985382084
0.36363636363636365,0.6842605801236329,0.011904761904761904,0.023054755043227664,0.05263157894736842,0.24882202913586654,0.49882063824170964
0.2727272727272727,0.5511174512601046,0.00631578947368421,0.012345679012345678,0.028901734104046246,0.15030475943457397,0.38769157771942114
0.3181818181818182,0.6048502139800286,0.008353221957040573,0.01627906976744186,0.037796976241900655,0.19245234081182724,0.43869390332192587
0.22727272727272727,0.5834522111269614,0.0056753688989784334,0.011074197120708748,0.025799793601651185,0.1326027752561276,0.36414663977047435
0.36363636363636365,0.5297194484070376,0.00802407221664995,0.015701668302257114,0.03686635944700461,0.19262525396619548,0.43889093629989157
0.22727272727272727,0.5634807417974322,0.005417118093174431,0.010582010582010581,0.02472799208704253,0.12806380495396186,0.35786003542441264
0.2727272727272727,0.6333808844507846,0.007722007722007722,0.015018773466833543,0.034682080924855495,0.17274024121385034,0.4156203089525948
0.4090909090909091,0.6904422253922967,0.013636363636363636,0.026392961876832842,0.06016042780748663,0.282453637660485,0.5314636748268737
0.2727272727272727,0.6357584403233476,0.007772020725388601,0.015113350125944582,0.03488372093023256,0.17338866554273116,0.4163996464248393
0.22727272727272727,0.5991440798858774,0.00589622641509434,0.01149425287356322,0.026709401709401708,0.13616910906497212,0.3690109877293251
0.22727272727272727,0.7028055159296244,0.007936507936507936,0.015337423312883434,0.03481894150417827,0.15972852634764184,0.3996605138710126
0.36363636363636365,0.5958155016642891,0.009324009324009324,0.01818181818181818,0.04228329809725159,0.21666018242337787,0.46546770287891925
0.5909090909090909,0.5420827389443652,0.01331967213114754,0.026052104208416835,0.061090225563909764,0.3203216184671248,0.5659696268061783
0.5909090909090909,0.48359486447931527,0.011828935395814377,0.023193577163247096,0.05475989890480203,0.28576060173777723,0.5345658067420486
0.2727272727272727,0.5886828340466,0.006888633754305396,0.01343784994400896,0.03128258602711157,0.1605498638308909,0.4006867402733598
0.36363636363636365,0.5083214455539705,0.007677543186180422,0.015037593984962407,0.03539823008849557,0.18484416201962564,0.42993506721320796
0.4090909090909091,0.5725154541131716,0.009911894273127754,0.01935483870967742,0.04518072289156627,0.23421086759175203,0.48395337336540184
0.3181818181818182,0.5915359010936757,0.008083140877598153,0.015765765765765764,0.03668763102725367,0.18821596852980593,0.4338386434261083
0.45454545454545453,0.5049928673323824,0.009514747859181731,0.018639328984156572,0.043898156277436345,0.2295422124238102,0.4791056380630583
0.22727272727272727,0.6205420827389444,0.0062266500622665,0.012121212121212121,0.028058361391694722,0.14103229153157829,0.3755426627316506
0.3181818181818182,0.6524013314312886,0.009485094850948509,0.018421052631578946,0.0423728813559322,0.20758224181904641,0.455611942138314
0.2727272727272727,0.6961483594864479,0.009302325581395349,0.017991004497751126,0.040927694406548434,0.18985864349630394,0.4357277171540777
0.2727272727272727,0.5701378982406087,0.006593406593406593,0.012875536480686695,0.03006012024048096,0.15549215406562056,0.39432493462323753
0.3181818181818182,0.5706134094151213,0.007692307692307693,0.015021459227467811,0.03507014028056112,0.1815588120866295,0.42609718619891107
0.3181818181818182,0.5634807417974322,0.0075675675675675675,0.014783526927138331,0.034550839091806514,0.17928932693554664,0.42342570415073605
0.45454545454545453,0.46742748454588684,0.008849557522123894,0.017361111111111112,0.041050903119868636,0.21246703842994857,0.4609414696357321
0.5454545454545454,0.5958155016642891,0.013921113689095127,0.027149321266968323,0.06315789473684211,0.3249902736350668,0.5700791818993803
0.4090909090909091,0.557774607703281,0.009584664536741214,0.018730489073881373,0.043816942551119765,0.2281805213331604,0.47768244821550687
0.4090909090909091,0.5649072753209701,0.00974025974025974,0.019027484143763214,0.044466403162055336,0.23109843081312412,0.48072698157387017
0.18181818181818182,0.5178316690442225,0.003929273084479371,0.007692307692307692,0.018083182640144666,0.09415121255349497,0.30684069572580325
0.22727272727272727,0.5891583452211127,0.005753739930955121,0.011223344556677891,0.02612330198537095,0.13389962391388924,0.36592297538401336
0.45454545454545453,0.5344745601521635,0.010111223458038422,0.019782393669634024,0.04642525533890436,0.2429429818873471,0.49289246483117094
0.2727272727272727,0.6419400855920114,0.007905138339920948,0.015364916773367477,0.03541912632821723,0.1750745687978213,0.4184191305351863
0.3181818181818182,0.5649072753209701,0.007592190889370932,0.01483050847457627,0.03465346534653465,0.1797432239657632,0.42396134725439677
0.36363636363636365,0.6291012838801712,0.01015228426395939,0.019753086419753086,0.045662100456621,0.2287641032291532,0.4782929052674242
0.13636363636363635,0.5739419876367094,0.0033370411568409346,0.006514657980456026,0.015197568389057751,0.07826481649591494,0.27975849673587205
0.18181818181818182,0.6077032810271041,0.0048250904704463205,0.009400705052878966,0.021810250817884406,0.11049150564129166,0.332402625803846
