tn,fp,fn,tp,sensitivity,specificity,precision,f1score,f2score,gmean_mba,gmean
1148,715,11,11,0.5,0.6162104133118625,0.015151515151515152,0.029411764705882356,0.06756756756756757,0.3081052066559313,0.5550722535453662
1091,772,8,14,0.6363636363636364,0.5856146001073538,0.017811704834605598,0.03465346534653465,0.08009153318077802,0.37266383643195244,0.6104619860662517
1130,733,12,10,0.45454545454545453,0.6065485775630703,0.013458950201884253,0.026143790849673203,0.060168471720818295,0.27570389889230473,0.525075136425545
1221,642,14,8,0.36363636363636365,0.6553945249597424,0.012307692307692308,0.023809523809523808,0.05420054200542006,0.23832528180354268,0.4881857042187355
1237,626,13,9,0.4090909090909091,0.6639828234031132,0.014173228346456693,0.0273972602739726,0.06224066390041494,0.27162933684672813,0.5211807141930025
1186,677,15,7,0.3181818181818182,0.6366076221148685,0.01023391812865497,0.019830028328611898,0.045336787564766834,0.20255697067291267,0.45006329629610176
1118,745,9,13,0.5909090909090909,0.6001073537305421,0.017150395778364115,0.03333333333333333,0.0768321513002364,0.3546088908407748,0.5954904624263724
1219,644,13,9,0.4090909090909091,0.654320987654321,0.013782542113323124,0.026666666666666665,0.06072874493927125,0.26767676767676774,0.5173748811807235
1183,680,14,8,0.36363636363636365,0.6349973161567365,0.011627906976744186,0.02253521126760563,0.051546391752577324,0.230908114966086,0.4805289949275548
1270,593,11,11,0.5,0.6816961889425658,0.018211920529801324,0.03514376996805112,0.07947976878612716,0.3408480944712829,0.5838219715557842
1160,703,10,12,0.5454545454545454,0.6226516371443908,0.016783216783216783,0.032564450474898234,0.074719800747198,0.3396281657151222,0.5827762569933012
1195,668,16,6,0.2727272727272727,0.6414385399892646,0.008902077151335312,0.017241379310344827,0.03937007874015748,0.17493778363343576,0.4182556438751733
1359,504,15,7,0.3181818181818182,0.7294685990338164,0.0136986301369863,0.02626641651031895,0.05843071786310517,0.2321036451471234,0.481771361900148
1168,695,15,7,0.3181818181818182,0.6269457863660762,0.009971509971509971,0.019337016574585635,0.04430379746835443,0.19948275020738787,0.4466349182580644
1244,619,15,7,0.3181818181818182,0.667740203972088,0.011182108626198083,0.021604938271604937,0.04901960784313726,0.21246279217293712,0.4609368635430856
1200,663,11,11,0.5,0.644122383252818,0.016320474777448073,0.031609195402298854,0.07217847769028872,0.32206119162640906,0.5675043538391658
1347,516,14,8,0.36363636363636365,0.7230273752012882,0.015267175572519083,0.0293040293040293,0.06535947712418301,0.26291904552774115,0.5127563217823269
1195,668,12,10,0.45454545454545453,0.6414385399892646,0.014749262536873156,0.02857142857142857,0.06527415143603132,0.29156297272239295,0.5399657143952687
