KNN_accuracy_contr,KNN_neg_prec_contr,KNN_neg_recall_contr,KNN_neg_fscore_contr,KNN_pos_prec_contr,KNN_pos_recall_contr,KNN_pos_fscore_contr,KNN_auc_contr
0.6324455205811138,0.9938461538461538,0.6324033284385707,0.7729584205803169,0.018300653594771243,0.6363636363636364,0.035578144853875476,0.6751657544609087
0.6716707021791768,0.989247311827957,0.6754772393538914,0.8027923211169286,0.010447761194029851,0.3181818181818182,0.02023121387283237,0.517432029546567
0.7433414043583535,0.9921925829538061,0.74645129711209,0.8519553072625697,0.01893939393939394,0.45454545454545453,0.03636363636363637,0.5684599296934099
0.678450363196126,0.9900497512437811,0.6818404307391092,0.8075362318840579,0.0121580547112462,0.36363636363636365,0.023529411764705882,0.5601388332665866
0.5723970944309927,0.9915254237288136,0.5726872246696035,0.726031647533354,0.013559322033898305,0.5454545454545454,0.026460859977949284,0.5627419570150848
0.6663438256658596,0.9898697539797395,0.6696035242290749,0.7988321167883212,0.01171303074670571,0.36363636363636365,0.02269503546099291,0.4523761847550394
0.615496368038741,0.99057344854674,0.6172295643661282,0.7605548854041013,0.012626262626262626,0.45454545454545453,0.02457002457002457,0.5126930093890446
0.5583535108958838,0.9913119026933102,0.5584924131179638,0.7144646211646838,0.01312910284463895,0.5454545454545454,0.02564102564102564,0.5325724202376184
0.5830508474576271,0.9884297520661157,0.5854136074400391,0.7353212419305257,0.00935672514619883,0.36363636363636365,0.018244013683010263,0.5003893561162284
0.6639225181598063,0.9905454545454545,0.6666666666666666,0.7969572849619659,0.013043478260869565,0.4090909090909091,0.025280898876404497,0.5113135762915498
0.6276029055690072,0.993798449612403,0.627508565834557,0.7692769276927693,0.01806451612903226,0.6363636363636364,0.03513174404015057,0.6552418457704802
0.700726392251816,0.9903647625602202,0.7043563387175722,0.8232265446224257,0.013071895424836602,0.36363636363636365,0.025236593059936908,0.5356538957860544
0.700726392251816,0.9917184265010351,0.7033773861967695,0.8230240549828179,0.016233766233766232,0.45454545454545453,0.03134796238244514,0.5906754772393539
0.6290556900726392,0.990023023791251,0.631424375917768,0.7710699342498505,0.011811023622047244,0.4090909090909091,0.022959183673469385,0.5545432296533619
0.6082324455205811,0.9943910256410257,0.6074400391581009,0.75417806137952,0.01835985312117503,0.6818181818181818,0.03575685339690107,0.6955235171094202
0.6338983050847458,0.9915966386554622,0.635340186000979,0.7744630071599046,0.01455026455026455,0.5,0.028277634961439587,0.5581030570017355
0.6624697336561743,0.9912408759124087,0.6647087616250612,0.7957808379724582,0.014388489208633094,0.45454545454545453,0.02789400278940028,0.5536643972767321
0.7196125907990315,0.9899598393574297,0.723935389133627,0.8363019508057675,0.012259194395796848,0.3181818181818182,0.023608768971332208,0.5395029591064833
0.585956416464891,0.9892915980230642,0.5878609887420461,0.73748848633712,0.010575793184488837,0.4090909090909091,0.020618556701030927,0.5454100476126909
0.672639225181598,0.9920806335493161,0.6744982868330885,0.803030303030303,0.016272189349112426,0.5,0.03151862464183381,0.6131802607573533
0.7196125907990315,0.9886515353805073,0.7249143416544298,0.8364868681163513,0.008818342151675485,0.22727272727272727,0.016977928692699488,0.40239398389178127
0.6116222760290557,0.9905138339920949,0.6133137542829172,0.7575574365175333,0.0125,0.45454545454545453,0.024330900243309004,0.5629088239220398
0.5907990314769975,0.9885807504078303,0.593245227606461,0.7415111654940347,0.009535160905840286,0.36363636363636365,0.018583042973286876,0.5406599029947048
0.5946731234866828,0.9918433931484503,0.5952031326480666,0.743958397063322,0.014302741358760428,0.5454545454545454,0.027874564459930314,0.6164063542918169
0.6624697336561743,0.9898107714701602,0.6656877141458639,0.7960199004975125,0.011577424023154847,0.36363636363636365,0.022440392706872366,0.5476126907844969
0.6493946731234866,0.9940074906367041,0.6495349975526187,0.7856719952634695,0.019178082191780823,0.6363636363636364,0.03723404255319149,0.654674498286833
0.7016949152542373,0.9903780068728523,0.7053352912383749,0.8238993710691823,0.013114754098360656,0.36363636363636365,0.02531645569620253,0.526865572019757
0.5564164648910411,0.9887250650477016,0.5580029368575624,0.7133917396745932,0.009868421052631578,0.4090909090909091,0.019271948608137045,0.4862390424064433
0.4891041162227603,0.9920318725099602,0.48751835535976507,0.6537577945520184,0.013195098963242224,0.6363636363636364,0.025854108956602034,0.5965491923641703
0.6179176755447942,0.9913793103448276,0.6191874694077337,0.7622777945164206,0.01394169835234474,0.5,0.02712700369913687,0.5704067102745517
0.672639225181598,0.9885632594710507,0.6769456681350955,0.8036025566531088,0.009009009009009009,0.2727272727272727,0.01744186046511628,0.491701152494104
0.6891041162227602,0.9908899789768746,0.6921194322075379,0.814985590778098,0.014106583072100314,0.4090909090909091,0.027272727272727275,0.5510723979886976
0.5627118644067797,0.988013698630137,0.5648556045031816,0.71877919651199,0.008918617614269788,0.36363636363636365,0.017410228509249184,0.42941529835802966
0.6566585956416465,0.9868613138686131,0.661771904062653,0.7922648696161735,0.0057553956834532375,0.18181818181818182,0.011157601115760111,0.40421839540782273
0.6513317191283293,0.9918215613382899,0.6529613313754283,0.7874852420306967,0.015277777777777777,0.5,0.02964959568733154,0.6042250700841009
0.6222760290556901,0.9899146625290923,0.6245717082721488,0.765906362545018,0.011597938144329897,0.4090909090909091,0.02255639097744361,0.5098117741289547
0.6789346246973366,0.9900568181818182,0.6823299069995106,0.8078817733990149,0.0121765601217656,0.36363636363636365,0.0235640648011782,0.5545209807324344
0.6305084745762712,0.9915514592933948,0.6319138521781693,0.771898355754858,0.014416775884665793,0.5,0.028025477707006367,0.534663818804788
