KNN_accuracy_rep,KNN_neg_prec_rep,KNN_neg_recall_rep,KNN_neg_fscore_rep,KNN_pos_prec_rep,KNN_pos_recall_rep,KNN_pos_fscore_rep,KNN_auc_rep
0.7456359102244389,0.9919839679358717,0.7488653555219364,0.853448275862069,0.01968503937007874,0.45454545454545453,0.03773584905660377,0.5693164626598817
0.7127182044887781,0.9902439024390244,0.7165910237014624,0.831480397893505,0.014035087719298246,0.36363636363636365,0.027027027027027025,0.5264635767661486
0.6822942643391521,0.9912408759124087,0.6848209783156833,0.8100208768267224,0.015748031496062992,0.45454545454545453,0.030441400304413998,0.555826800531793
0.7072319201995012,0.9929378531073446,0.7090267271810389,0.8273021476904973,0.02037351443123939,0.5454545454545454,0.03927986906710312,0.5968000733507541
0.714713216957606,0.990271021542738,0.7186081694402421,0.8328462887200468,0.014134275618374558,0.36363636363636365,0.0272108843537415,0.5601590794480356
0.7251870324189527,0.9904109589041096,0.7291981845688351,0.8399651466744118,0.014678899082568808,0.36363636363636365,0.02821869488536155,0.5302457250263604
0.686284289276808,0.9905797101449275,0.6893595562279374,0.8129646149271483,0.0144,0.4090909090909091,0.02782071097372488,0.5390592765781873
0.7605985037406484,0.9914977109221713,0.7644982349974786,0.8633257403189065,0.018907563025210083,0.4090909090909091,0.03614457831325301,0.6128455508183194
0.71571072319202,0.9902845246356696,0.7196167423096319,0.8335280373831776,0.014184397163120567,0.36363636363636365,0.0273037542662116,0.5378902489341219
0.6992518703241896,0.9893617021276596,0.7034795763993948,0.8222811671087534,0.011764705882352941,0.3181818181818182,0.022690437601296597,0.5111401457846239
0.7236907730673316,0.9917412250516173,0.7266767523953606,0.8387660069848661,0.018115942028985508,0.45454545454545453,0.03484320557491289,0.5715169852840049
0.7102244389027431,0.9902097902097902,0.7140695915279879,0.8297685320832112,0.01391304347826087,0.36363636363636365,0.026800670016750416,0.4878168981799844
0.7356608478802993,0.9898853674983142,0.7402924861321231,0.8470859780727064,0.013409961685823755,0.3181818181818182,0.025735294117647058,0.49115206528217115
0.7386533665835412,0.989926124916051,0.7433182047402925,0.8490783410138248,0.013565891472868217,0.3181818181818182,0.02602230483271375,0.5243776646953652
0.6678304239401496,0.9895910780669145,0.6712052445789208,0.7998798076923077,0.012121212121212121,0.36363636363636365,0.02346041055718475,0.5078622839591069
0.6538653366583541,0.9908606245239908,0.6560766515380736,0.7894417475728155,0.014450867052023121,0.45454545454545453,0.028011204481792715,0.5848461926374181
0.6987531172069825,0.9914468995010691,0.7014624306606152,0.8216184288245717,0.016611295681063124,0.45454545454545453,0.032051282051282055,0.6249255031403291
0.6633416458852868,0.9902548725637181,0.6661623802319717,0.7965028640337654,0.013412816691505217,0.4090909090909091,0.025974025974025972,0.5167446018429377
0.7047381546134663,0.9922151450813871,0.7070095814422592,0.8256772673733804,0.018581081081081082,0.5,0.03583061889250815,0.5821643056892678
0.7032418952618454,0.9887323943661972,0.708018154311649,0.8251542756391419,0.010256410256410256,0.2727272727272727,0.019769357495881382,0.4443107321322147
0.7182044887780549,0.9909972299168975,0.7216338880484114,0.8351327691858768,0.016042780748663103,0.4090909090909091,0.030874785591766728,0.5657406133956816
0.7436408977556109,0.991304347826087,0.7473524962178517,0.8522139160437032,0.01764705882352941,0.4090909090909091,0.03383458646616541,0.552136340714253
0.687780548628429,0.9898916967509025,0.6913767019667171,0.8141330166270784,0.012903225806451613,0.36363636363636365,0.024922118380062305,0.5189222023563929
0.6847880299251871,0.9877256317689531,0.6898638426626323,0.8123515439429929,0.008064516129032258,0.22727272727272727,0.01557632398753894,0.5226928895612708
0.6763092269326684,0.9904411764705883,0.6792738275340393,0.8058629973078073,0.013953488372093023,0.4090909090909091,0.026986506746626688,0.5300165039196809
0.6892768079800499,0.9913294797687862,0.691880988401412,0.814968814968815,0.01610305958132045,0.45454545454545453,0.031104199066874023,0.5977054967221382
0.7516209476309227,0.9900990099009901,0.75642965204236,0.8576329331046312,0.014285714285714285,0.3181818181818182,0.02734375,0.5771558245083207
0.6922693266832918,0.9906609195402298,0.6954109934442764,0.8171851851851851,0.01468189233278956,0.4090909090909091,0.028346456692913385,0.538325769036813
0.7067331670822943,0.9874213836477987,0.7125567322239031,0.827768014059754,0.006968641114982578,0.18181818181818182,0.013422818791946308,0.4847453353504791
0.7037406483790524,0.992902767920511,0.7054967221381745,0.8248820754716982,0.020134228187919462,0.5454545454545454,0.038834951456310676,0.6254756337963601
0.6952618453865337,0.9893009985734664,0.6994452849218356,0.8194977843426884,0.011608623548922056,0.3181818181818182,0.0224,0.5508527025168477
0.7401496259351621,0.9892904953145917,0.7453353504790721,0.8501581823410985,0.011741682974559686,0.2727272727272727,0.0225140712945591,0.45125613166460365
0.715211970074813,0.9889196675900277,0.7201210287443268,0.8333819667347535,0.0106951871657754,0.2727272727272727,0.02058319039451115,0.5237243845413286
0.7685785536159601,0.9884244372990354,0.7750882501260716,0.8688524590163934,0.008888888888888889,0.18181818181818182,0.01694915254237288,0.5427268142850594
0.7077306733167082,0.9894884372810091,0.7120524457892082,0.8281524926686216,0.012110726643598616,0.3181818181818182,0.02333333333333333,0.4659835877687618
0.6668329177057356,0.9903057419835943,0.6696923852748361,0.799037304452467,0.01355421686746988,0.4090909090909091,0.026239067055393587,0.5322055654884703
0.7396508728179552,0.9912575655682583,0.7433182047402925,0.8495677233429396,0.017374517374517374,0.4090909090909091,0.03333333333333333,0.5685485719525054
0.683291770573566,0.9905385735080058,0.6863338376197681,0.8108430145963658,0.014263074484944533,0.4090909090909091,0.02756508422664625,0.5604456058313849
0.6673316708229426,0.9895833333333334,0.6707009581442259,0.7995190862639014,0.012102874432677761,0.36363636363636365,0.02342606149341142,0.5299477375876771
0.7221945137157108,0.9870218579234973,0.7286938981341402,0.8384102117783581,0.005545286506469501,0.13636363636363635,0.010657193605683839,0.42395589785907484
0.7551122194513715,0.9888597640891219,0.7609682299546142,0.8600740951838131,0.010438413361169102,0.22727272727272727,0.01996007984031936,0.5308073167377252
0.715211970074813,0.9889196675900277,0.7201210287443268,0.8333819667347535,0.0106951871657754,0.2727272727272727,0.02058319039451115,0.48610920093522214
0.7072319201995012,0.9901685393258427,0.7110438729198184,0.8277076606985617,0.013769363166953529,0.36363636363636365,0.026533996683250415,0.5370192087287398
0.6364089775561097,0.9913793103448276,0.637922339889057,0.7763117520711875,0.015089163237311385,0.5,0.02929427430093209,0.6094530784394628
0.7276807980049875,0.990443686006826,0.7317196167423097,0.841647331786543,0.014814814814814815,0.36363636363636365,0.028469750889679714,0.5146472287168202
0.7586034912718205,0.9908316961362148,0.7629853756933939,0.8621082621082621,0.016736401673640166,0.36363636363636365,0.031999999999999994,0.5525374776509421
0.6698254364089775,0.9903489235337788,0.6727181038830056,0.8012012012012013,0.013677811550151976,0.4090909090909091,0.026470588235294117,0.5322399486544721
0.7236907730673316,0.9897189856065799,0.7281896116994453,0.8390470656595003,0.01282051282051282,0.3181818181818182,0.02464788732394366,0.5707147114106267
0.7655860349127181,0.9896440129449838,0.7710539586485123,0.8667800453514739,0.013043478260869565,0.2727272727272727,0.024896265560165973,0.49936964195663136
0.7591022443890274,0.9901960784313726,0.7639939485627837,0.8625106746370624,0.014736842105263158,0.3181818181818182,0.028169014084507043,0.5352542062073076
0.741645885286783,0.9886591060707138,0.7473524962178517,0.8512349224583572,0.009881422924901186,0.22727272727272727,0.01893939393939394,0.5213175629211938
0.7526184538653367,0.990112063282795,0.7574382249117498,0.8582857142857142,0.014344262295081968,0.3181818181818182,0.027450980392156862,0.5663938935497179
0.6902743142144638,0.9892241379310345,0.6944024205748865,0.8160000000000001,0.011419249592169658,0.3181818181818182,0.02204724409448819,0.4817998441296475
0.7411471321695761,0.9899598393574297,0.745839636913767,0.8507333908541845,0.0136986301369863,0.3181818181818182,0.02626641651031895,0.5160569385228992
0.7675810473815461,0.9909385113268608,0.7720625315179022,0.8679138321995465,0.017391304347826087,0.36363636363636365,0.03319502074688797,0.6123068812176224
0.7002493765586035,0.9900709219858156,0.7039838628340898,0.8228706159740642,0.013445378151260505,0.36363636363636365,0.025931928687196112,0.5296497501489937
0.6678304239401496,0.9895910780669145,0.6712052445789208,0.7998798076923077,0.012121212121212121,0.36363636363636365,0.02346041055718475,0.5858776876174758
0.7072319201995012,0.988795518207283,0.7120524457892082,0.8279097038991499,0.010398613518197574,0.2727272727272727,0.02003338898163606,0.49713473616650616
0.7102244389027431,0.9908963585434174,0.713565305093293,0.829668718850777,0.01559792027729636,0.4090909090909091,0.030050083472454095,0.596891761793426
0.7446384039900249,0.9906604402935291,0.7488653555219364,0.8529580700746697,0.015810276679841896,0.36363636363636365,0.0303030303030303,0.54333425021776
0.6793017456359102,0.9904831625183016,0.6822995461422088,0.808002388772768,0.014084507042253521,0.4090909090909091,0.02723146747352496,0.4781552285334434
0.6887780548628429,0.9913232104121475,0.6913767019667171,0.8146167557932263,0.01607717041800643,0.45454545454545453,0.03105590062111801,0.5651790216843167
0.7062344139650872,0.9901547116736991,0.7100353000504287,0.8270190895741557,0.0137221269296741,0.36363636363636365,0.026446280991735537,0.5317700453857792
0.6897755610972569,0.9906272530641672,0.6928895612708018,0.8154302670623145,0.014563106796116505,0.4090909090909091,0.028125,0.4738687938385367
0.6967581047381546,0.9886282871357498,0.7014624306606152,0.8206489675516223,0.010033444816053512,0.2727272727272727,0.01935483870967742,0.5257529913354422
0.7396508728179552,0.9899396378269618,0.7443267776096822,0.8497409326424871,0.013618677042801557,0.3181818181818182,0.026119402985074626,0.48638426626323755
0.7625935162094764,0.992161985630307,0.7660110943015633,0.8645418326693228,0.02109704641350211,0.45454545454545453,0.04032258064516128,0.6080433686333837
0.6643391521197007,0.9910044977511244,0.6666666666666666,0.7971058185107024,0.014903129657228018,0.45454545454545453,0.02886002886002886,0.5620272314674736
0.6793017456359102,0.9890510948905109,0.6833081190115986,0.8082314345362362,0.011023622047244094,0.3181818181818182,0.0213089802130898,0.46165130885251915
0.6872817955112219,0.991304347826087,0.6898638426626323,0.8135593220338982,0.016,0.45454545454545453,0.030911901081916538,0.5801815431164902
