SVM_accuracy_rep,SVM_neg_prec_rep,SVM_neg_recall_rep,SVM_neg_fscore_rep,SVM_pos_prec_rep,SVM_pos_recall_rep,SVM_pos_fscore_rep
0.5007058823529412,0.9869158878504672,0.5021398002853067,0.6656161361487551,0.007582938388625593,0.36363636363636365,0.014856081708449395
0.45505882352941174,0.9866117404737385,0.4555397051830718,0.623292127521145,0.00779896013864818,0.4090909090909091,0.015306122448979593
0.3901176470588235,0.9902794653705954,0.38754160722776987,0.5570745044429255,0.010752688172043012,0.6363636363636364,0.02114803625377644
0.46541176470588236,0.987891019172553,0.4655254398478364,0.6328377504848094,0.008818342151675485,0.45454545454545453,0.017301038062283735
0.3967058823529412,0.9892729439809297,0.39467427484545886,0.5642420122365737,0.01010886469673406,0.5909090909090909,0.019877675840978593
0.41223529411764703,0.988558352402746,0.4108416547788873,0.5804501175680215,0.009592326139088728,0.5454545454545454,0.01885310290652003
0.5195294117647059,0.9865107913669064,0.5216357584403234,0.6824261275272162,0.006910167818361303,0.3181818181818182,0.01352657004830918
0.43670588235294117,0.9870967741935484,0.43651925820256776,0.6053412462908012,0.008368200836820083,0.45454545454545453,0.016433853738701723
0.4484705882352941,0.9864158829676071,0.4488825487398954,0.6169934640522876,0.007705479452054794,0.4090909090909091,0.015126050420168066
0.4583529411764706,0.984725050916497,0.45981930575368524,0.6269043760129659,0.006124234470691163,0.3181818181818182,0.012017167381974248
0.31623529411764706,0.9909365558912386,0.3119353304802663,0.474502712477396,0.010936431989063569,0.7272727272727273,0.021548821548821546
0.3698823529411765,0.9897435897435898,0.367094626723728,0.535553243149497,0.010408921933085501,0.6363636363636364,0.020482809070958303
0.4324705882352941,0.9890948745910578,0.43128863528292916,0.6006622516556291,0.009933774834437087,0.5454545454545454,0.01951219512195122
0.42258823529411765,0.9834437086092715,0.42368045649072755,0.5922233300099702,0.005742411812961444,0.3181818181818182,0.011281224818694603
0.4465882352941177,0.9853403141361257,0.4474560152163576,0.6154349247874428,0.006837606837606838,0.36363636363636365,0.013422818791946308
0.3943529411764706,0.9880382775119617,0.3927722301474085,0.5620959510037428,0.009309542280837859,0.5454545454545454,0.018306636155606404
0.5077647058823529,0.9835315645013724,0.5111745126010461,0.6727158948685856,0.003875968992248062,0.18181818181818182,0.007590132827324478
0.42023529411764704,0.9855072463768116,0.42035187826913933,0.5893333333333334,0.007328990228013029,0.4090909090909091,0.014400000000000001
0.48564705882352943,0.9865125240847784,0.4869234427009035,0.6520216491563197,0.007359705611775529,0.36363636363636365,0.01442741208295762
0.4475294117647059,0.9863874345549738,0.4479315263908702,0.6160889470241988,0.007692307692307693,0.4090909090909091,0.015100671140939596
0.4108235294117647,0.9873997709049256,0.4098906324298621,0.5793010752688172,0.00878594249201278,0.5,0.01726844583987441
0.3684705882352941,0.9897039897039897,0.3656680932001902,0.5340277777777778,0.010385756676557863,0.6363636363636364,0.020437956204379562
0.35764705882352943,0.9880952380952381,0.35520684736091296,0.5225603357817419,0.009495982468955442,0.5909090909090909,0.01869158878504673
0.4244705882352941,0.9867256637168141,0.4241559676652401,0.5932823412038576,0.00819000819000819,0.45454545454545453,0.016090104585679808
0.4583529411764706,0.9857142857142858,0.4593437945791726,0.6266623418747972,0.0069868995633187774,0.36363636363636365,0.01371036846615253
0.4103529411764706,0.9873853211009175,0.4094151212553495,0.5788235294117647,0.008778930566640064,0.5,0.017254901960784316
0.4192941176470588,0.9876543209876543,0.41844983357108895,0.5878423513694055,0.008914100486223663,0.5,0.01751592356687898
0.3548235294117647,0.9919354838709677,0.3509272467902996,0.5184404636459431,0.011585807385952208,0.7272727272727273,0.022808267997148968
0.3472941176470588,0.9904109589041096,0.3437945791726106,0.5104129897635016,0.010752688172043012,0.6818181818181818,0.021171489061397323
0.4978823529411765,0.9859287054409006,0.4997622444127437,0.6633007257810034,0.0066100094428706326,0.3181818181818182,0.012950971322849213
0.39576470588235296,0.9880810488676997,0.39419876367094625,0.5635622025832766,0.00933125972006221,0.5454545454545454,0.01834862385321101
0.4244705882352941,0.9878048780487805,0.42368045649072755,0.5930116472545758,0.008994276369582993,0.5,0.017670682730923697
0.39858823529411763,0.9858657243816255,0.3980028530670471,0.5670731707317073,0.007836990595611285,0.45454545454545453,0.015408320493066254
0.49411764705882355,0.9849056603773585,0.4964336661911555,0.6601327853303826,0.005633802816901409,0.2727272727272727,0.011039558417663294
0.4108235294117647,0.9907727797001153,0.4084640989063243,0.5784511784511783,0.011128775834658187,0.6363636363636364,0.021875
0.3976470588235294,0.991636798088411,0.39467427484545886,0.564625850340136,0.011645962732919254,0.6818181818181818,0.022900763358778622
0.45741176470588235,0.9886831275720165,0.45696623870660963,0.6250406504065041,0.009540329575021683,0.5,0.01872340425531915
0.38682352941176473,0.988997555012225,0.38468854018069426,0.5539198904484766,0.009946442234123947,0.5909090909090909,0.019563581640331076
0.48564705882352943,0.9865125240847784,0.4869234427009035,0.6520216491563197,0.007359705611775529,0.36363636363636365,0.01442741208295762
0.2931764705882353,0.993431855500821,0.28768426058012364,0.44616519174041297,0.011873350923482849,0.8181818181818182,0.023407022106631988
0.4555294117647059,0.9846311475409836,0.45696623870660963,0.6242286456641767,0.006092254134029591,0.3181818181818182,0.011955593509820667
0.5134117647058823,0.9845874886672711,0.5164051355206848,0.6774797255146601,0.004892367906066536,0.22727272727272727,0.009578544061302681
0.38541176470588234,0.9889570552147239,0.38326200665715643,0.5524331734064427,0.009923664122137405,0.5909090909090909,0.01951951951951952
0.38682352941176473,0.9854368932038835,0.38611507370423204,0.5548343013324223,0.007686395080707148,0.45454545454545453,0.01511715797430083
0.35858823529411765,0.9868421052631579,0.3566333808844508,0.5239259517988124,0.008791208791208791,0.5454545454545454,0.017303532804614278
0.3487058823529412,0.9917920656634747,0.34474560152163575,0.5116443189837686,0.011477761836441894,0.7272727272727273,0.02259887005649718
0.3905882352941176,0.9879227053140096,0.38896814075130764,0.5581712726032071,0.009252120277563608,0.5454545454545454,0.01819560272934041
0.45035294117647057,0.9874869655891554,0.4503090822634332,0.6185499673416068,0.008576329331046312,0.45454545454545453,0.016835016835016835
0.4258823529411765,0.9878453038674033,0.42510699001426533,0.5944148936170213,0.009016393442622951,0.5,0.0177133655394525
0.4235294117647059,0.9877777777777778,0.42272943414170233,0.592074592074592,0.008979591836734694,0.5,0.01764234161988773
0.41552941176470587,0.9875424688561721,0.4146457441749881,0.5840589417280643,0.008856682769726247,0.5,0.01740506329113924
0.38588235294117645,0.9877750611246944,0.38421302900618165,0.5532351934269085,0.009181331293037491,0.5454545454545454,0.018058690744920995
0.3355294117647059,0.992867332382311,0.3309557774607703,0.4964336661911555,0.011938202247191011,0.7727272727272727,0.02351313969571231
0.43576470588235294,0.9881209503239741,0.43509272467902993,0.6041597887091449,0.009174311926605505,0.5,0.01801801801801802
0.3477647058823529,0.9944827586206897,0.34284355682358536,0.5099009900990099,0.012857142857142857,0.8181818181818182,0.02531645569620253
0.32988235294117646,0.9913169319826338,0.3257251545411317,0.49033643521832493,0.011157601115760111,0.7272727272727273,0.021978021978021973
0.45647058823529413,0.988659793814433,0.4560152163575844,0.6241457858769932,0.009523809523809525,0.5,0.01869158878504673
0.4884705882352941,0.98565965583174,0.4902520209224917,0.6548110511273421,0.006487488415199258,0.3181818181818182,0.012715712988192551
0.4668235294117647,0.9869477911646586,0.46742748454588684,0.6343981929654727,0.007971656333038087,0.4090909090909091,0.015638575152041704
0.3971764705882353,0.9881235154394299,0.3956252971944841,0.565025466893039,0.009353078721745909,0.5454545454545454,0.01839080459770115
0.3943529411764706,0.9892086330935251,0.39229671897289586,0.5617977528089887,0.010069713400464756,0.5909090909090909,0.0198019801980198
0.4743529411764706,0.9861932938856016,0.47551117451260105,0.6416426050689766,0.0072007200720072,0.36363636363636365,0.014121800529567519
0.5011764705882353,0.9842154131847726,0.5040418449833571,0.6666666666666667,0.004770992366412214,0.22727272727272727,0.009345794392523366
0.48,0.9835271317829457,0.48264384213029005,0.6475279106858054,0.004574565416285453,0.22727272727272727,0.008968609865470852
0.4136470588235294,0.9897142857142858,0.4117926771279125,0.5815983881799865,0.0104,0.5909090909090909,0.020440251572327043
0.4465882352941177,0.9853403141361257,0.4474560152163576,0.6154349247874428,0.006837606837606838,0.36363636363636365,0.013422818791946308
0.4188235294117647,0.9876404494382023,0.41797432239657634,0.587370531239559,0.008906882591093117,0.5,0.017501988862370723
0.39341176470588235,0.9903614457831326,0.3908701854493581,0.5605182407091716,0.010810810810810811,0.6363636363636364,0.021260440394836752
0.44941176470588234,0.9844236760124611,0.4507845934379458,0.6183953033268101,0.006024096385542169,0.3181818181818182,0.011824324324324323
0.45694117647058824,0.9866666666666667,0.4574417498811222,0.6250812215724496,0.00782608695652174,0.4090909090909091,0.015358361774744027
0.4042352941176471,0.984936268829664,0.4041844983357109,0.5731625084288604,0.0071315372424722665,0.4090909090909091,0.014018691588785047
0.3755294117647059,0.9874371859296482,0.37375178316690444,0.5422559503276992,0.009029345372460496,0.5454545454545454,0.01776461880088823
0.4047058823529412,0.9883449883449883,0.4032334759866857,0.5727794663964877,0.009471191791633781,0.5454545454545454,0.018619084561675717
0.3835294117647059,0.9889025893958077,0.38135996195910604,0.5504461221688401,0.00989345509893455,0.5909090909090909,0.019461077844311375
0.4663529411764706,0.9859578736208626,0.46742748454588684,0.6341935483870967,0.0070921985815602835,0.36363636363636365,0.013913043478260868
0.4343529411764706,0.9859762675296656,0.4346172135045174,0.6033003300330033,0.007512520868113523,0.4090909090909091,0.014754098360655736
0.4536470588235294,0.9875776397515528,0.4536376604850214,0.6217008797653959,0.008628127696289905,0.45454545454545453,0.016934801016088064
0.3783529411764706,0.98875,0.37612933903946744,0.5449534963830521,0.009811320754716982,0.5909090909090909,0.019302152932442463
0.38541176470588234,0.990159901599016,0.3827864954826438,0.5521262002743484,0.010670731707317074,0.6363636363636364,0.020989505247376316
0.4235294117647059,0.9866962305986696,0.42320494531621494,0.5923460898502496,0.008176614881439084,0.45454545454545453,0.01606425702811245
