KNN_accuracy_adasyn,KNN_neg_prec_adasyn,KNN_neg_recall_adasyn,KNN_neg_fscore_adasyn,KNN_pos_prec_adasyn,KNN_pos_recall_adasyn,KNN_pos_fscore_adasyn,KNN_auc_adasyn
0.5023872679045093,0.9883843717001056,0.5024154589371981,0.6661921708185053,0.011727078891257996,0.5,0.02291666666666667,0.4977187332259796
0.5082228116710875,0.9895397489539749,0.5077831454643049,0.6711599858105711,0.012917115177610334,0.5454545454545454,0.02523659305993691,0.5083077148294539
0.4870026525198939,0.9880174291938998,0.4868491680085883,0.6522833513124775,0.011375387797311272,0.5,0.022244691607684528,0.4863611965061241
0.5188328912466843,0.9877551020408163,0.5195920558239399,0.6809708054871615,0.011049723756906077,0.45454545454545453,0.02157497303128371,0.4745034889962426
0.5628647214854111,0.9924170616113744,0.5619967793880838,0.7176148046607265,0.016867469879518072,0.6363636363636364,0.03286384976525822,0.5778436539306104
0.5257294429708222,0.9898887765419616,0.5254965110037574,0.6865357643758766,0.013392857142857142,0.5454545454545454,0.026143790849673203,0.5059044551798175
0.47692307692307695,0.9856035437430787,0.4777241009125067,0.64352856109906,0.009164969450101833,0.4090909090909091,0.017928286852589643,0.48389694041867953
0.5315649867374005,0.9890219560878244,0.5319377348362856,0.6917975567190228,0.01245753114382786,0.5,0.02430939226519337,0.5182623334797247
0.576657824933687,0.9880843263061412,0.5786366076221149,0.7298578199052131,0.011335012594458438,0.4090909090909091,0.022058823529411763,0.4980237154150198
0.5697612732095491,0.9925093632958801,0.5689747718733226,0.7233026270897305,0.017135862913096694,0.6363636363636364,0.033373063170440996,0.5989118235495047
0.5305039787798409,0.9919517102615694,0.5292538915727322,0.6902345117255863,0.015712682379349047,0.6363636363636364,0.03066812705366922,0.610122968818621
0.4997347480106101,0.9862579281183932,0.500805152979066,0.6642933428266287,0.009584664536741214,0.4090909090909091,0.018730489073881373,0.43104962670180064
0.516710875331565,0.9867075664621677,0.5179817498658078,0.6793382611756424,0.009922822491730982,0.4090909090909091,0.0193756727664155,0.5113209388571707
0.5241379310344828,0.9888663967611336,0.524422973698336,0.6853735531392494,0.012263099219620958,0.5,0.023939064200217627,0.49653540233250376
0.4753315649867374,0.9921171171171171,0.47289318303811056,0.6404943656852055,0.015045135406218655,0.6818181818181818,0.029440628066732092,0.5689503732981993
0.5511936339522546,0.991304347826087,0.5507246376811594,0.7080745341614907,0.015294117647058824,0.5909090909090909,0.029816513761467895,0.5837359098228663
0.5506631299734748,0.9847328244274809,0.5539452495974235,0.7090346959807626,0.007168458781362007,0.2727272727272727,0.013969732246798603,0.4143488020299615
0.5183023872679046,0.9897435897435898,0.5179817498658078,0.6800563777307963,0.013186813186813187,0.5454545454545454,0.02575107296137339,0.5059044551798175
0.5023872679045093,0.9883843717001056,0.5024154589371981,0.6661921708185053,0.011727078891257996,0.5,0.02291666666666667,0.4920826623725174
0.5061007957559682,0.9894957983193278,0.5056360708534622,0.669271758436945,0.012861736334405145,0.5454545454545454,0.025130890052356022,0.5606792563314302
0.529973474801061,0.9860696517412936,0.5319377348362856,0.6910739191073919,0.00909090909090909,0.36363636363636365,0.017738359201773836,0.47033133265017324
0.5172413793103449,0.9877175025588536,0.5179817498658078,0.6795774647887323,0.011013215859030838,0.45454545454545453,0.021505376344086023,0.49237544527399596
0.5591511936339523,0.9886363636363636,0.5603864734299517,0.7153134635149024,0.012062726176115802,0.45454545454545453,0.023501762632197415,0.49914604987068756
0.48116710875331564,0.9857299670691547,0.48201825013419214,0.6474405191059841,0.009240246406570842,0.4090909090909091,0.018072289156626505,0.47425950324501054
0.529973474801061,0.9919436052366566,0.5287171229200215,0.6897759103641457,0.01569506726457399,0.6363636363636364,0.03063457330415755,0.6185770750988142
0.5320954907161803,0.9870903674280039,0.5335480407944176,0.6926829268292682,0.010250569476082005,0.4090909090909091,0.02,0.4646220660713414
0.5342175066312997,0.9900497512437811,0.5340848094471283,0.6938633193863321,0.013636363636363636,0.5454545454545454,0.02660753880266075,0.5244473722734592
0.5405835543766578,0.9901671583087512,0.5405260332796564,0.6993055555555555,0.013824884792626729,0.5454545454545454,0.02696629213483146,0.5436124530327429
0.5358090185676393,0.9881422924901185,0.5367686527106817,0.6956521739130436,0.011454753722794959,0.45454545454545453,0.022346368715083796,0.5002317864636705
0.5071618037135278,0.9926160337552743,0.5050993022007515,0.6695126289576664,0.016008537886873,0.6818181818181818,0.03128258602711157,0.6347899282681891
0.49230769230769234,0.9881465517241379,0.49221685453569514,0.6571121461841634,0.011494252873563218,0.5,0.02247191011235955,0.4822378373103011
0.4535809018567639,0.9917355371900827,0.45088566827697263,0.6199261992619927,0.014450867052023121,0.6818181818181818,0.028301886792452827,0.5463816913092275
0.4790450928381963,0.9910813823857302,0.47718733225979604,0.6442028985507247,0.01417004048582996,0.6363636363636364,0.027722772277227723,0.5708778607329332
0.5289124668435013,0.9929221435793731,0.5271068169618894,0.6886395511921459,0.016741071428571428,0.6818181818181818,0.032679738562091505,0.5642902454496658
0.5437665782493368,0.9921491658488715,0.5426731078904992,0.7015961138098543,0.016166281755196306,0.6363636363636364,0.03153153153153153,0.607707509881423
0.5315649867374005,0.9890219560878244,0.5319377348362856,0.6917975567190228,0.01245753114382786,0.5,0.02430939226519337,0.5430024886546626
0.5103448275862069,0.9875518672199171,0.511003757380569,0.6735054828440042,0.010857763300760043,0.45454545454545453,0.021208907741251327,0.5285219343190358
0.4970822281167109,0.9903536977491961,0.49597423510466987,0.6609442060085837,0.01365546218487395,0.5909090909090909,0.026694045174537988,0.531644951934807
0.49761273209549073,0.9914163090128756,0.49597423510466987,0.6611806797853309,0.014690451206715634,0.6363636363636364,0.028717948717948718,0.5609598399453473
0.5151193633952255,0.9896800825593395,0.5147611379495437,0.6772598870056498,0.013100436681222707,0.5454545454545454,0.0255863539445629,0.5292294929976089
0.5777188328912467,0.9908003679852806,0.5780998389694042,0.7301694915254238,0.015037593984962405,0.5454545454545454,0.029268292682926828,0.564595227638706
0.5607427055702918,0.9895931882686849,0.5614600107353731,0.7164383561643834,0.013285024154589372,0.5,0.025882352941176474,0.5440516273849607
0.519893899204244,0.9897750511247444,0.5195920558239399,0.681450193593805,0.013230429988974642,0.5454545454545454,0.02583423035522067,0.5538720538720538
0.529973474801061,0.9909547738693467,0.5292538915727322,0.6899930020993702,0.014606741573033709,0.5909090909090909,0.028508771929824563,0.5916410481627873
0.4944297082228117,0.9881974248927039,0.4943639291465378,0.6590339892665474,0.011542497376705142,0.5,0.022564102564102566,0.4654394183379691
0.4891246684350133,0.9880694143167028,0.48899624261943103,0.6542190305206463,0.01142263759086189,0.5,0.02233502538071066,0.525630703166935
0.53315649867374,0.9871159563924677,0.534621578099839,0.6935933147632313,0.010273972602739725,0.4090909090909091,0.0200445434298441,0.40899331479041623
0.5045092838196287,0.9904963041182682,0.5034889962426194,0.6676156583629893,0.013859275053304905,0.5909090909090909,0.027083333333333338,0.5268872297857805
0.5830238726790451,0.9873303167420815,0.5856146001073538,0.7351752021563344,0.010256410256410256,0.36363636363636365,0.0199501246882793,0.4958278436539306
0.5416445623342175,0.9882697947214076,0.5426731078904992,0.7006237006237006,0.01160092807424594,0.45454545454545453,0.02262443438914027,0.5027326404137998
0.5347480106100796,0.9890873015873016,0.5351583467525497,0.6945315221177292,0.012542759407069556,0.5,0.024471635150166857,0.49785292538915726
0.5506631299734748,0.9894026974951831,0.5512614063338701,0.708031713202344,0.012987012987012988,0.5,0.025316455696202535,0.5312911725955205
0.4997347480106101,0.990405117270789,0.4986580783682233,0.6633345233845055,0.013727560718057022,0.5909090909090909,0.026831785345717233,0.5265456497340555
0.47586206896551725,0.987736900780379,0.475577026301664,0.6420289855072464,0.011133603238866396,0.5,0.02178217821782178,0.5295710730493339
0.5517241379310345,0.9913127413127413,0.5512614063338701,0.7085201793721972,0.015312131919905771,0.5909090909090909,0.029850746268656716,0.5637900746596398
0.45941644562334216,0.9884259259259259,0.45840042941492215,0.6263292995966263,0.011753183153770812,0.5454545454545454,0.023010546500479383,0.492656028887913
0.5225464190981433,0.9908256880733946,0.5217391304347826,0.6835443037974684,0.014380530973451327,0.5909090909090909,0.028077753779697623,0.5801249207046308
0.5368700265251989,0.9900990099009901,0.5367686527106817,0.6961364427427776,0.013714285714285714,0.5454545454545454,0.026755852842809364,0.5104303908651735
0.5183023872679046,0.9887410440122825,0.5185185185185185,0.680281690140845,0.012114537444933921,0.5,0.023655913978494623,0.5253623188405797
0.5257294429708222,0.9898887765419616,0.5254965110037574,0.6865357643758766,0.013392857142857142,0.5454545454545454,0.026143790849673203,0.5786976040599229
0.48488063660477454,0.985838779956427,0.4857756307031669,0.6508450197770587,0.009307135470527405,0.4090909090909091,0.01820020222446916,0.41261650319621335
0.553315649867374,0.9875835721107927,0.5550187869028449,0.7106529209621993,0.010739856801909307,0.4090909090909091,0.020930232558139535,0.49647440589469577
0.5076923076923077,0.9885057471264368,0.5077831454643049,0.6709219858156029,0.011853448275862068,0.5,0.023157894736842103,0.5459791148196945
0.4413793103448276,0.9867788461538461,0.4406870638754697,0.6092764378478664,0.010446343779677113,0.5,0.020465116279069766,0.47353974527887566
0.4610079575596817,0.9884659746251442,0.4600107353730542,0.6278388278388278,0.011787819253438114,0.5454545454545454,0.023076923076923078,0.5446981896257259
0.5076923076923077,0.9926238145416227,0.5056360708534622,0.6699857752489332,0.016025641025641024,0.6818181818181818,0.0313152400835073,0.5893841799638901
0.5151193633952255,0.987667009249743,0.5158346752549651,0.6777150916784204,0.010964912280701754,0.45454545454545453,0.021413276231263382,0.4333186941882594
0.4679045092838196,0.9931192660550459,0.46484165324745036,0.63327239488117,0.01579466929911155,0.7272727272727273,0.030917874396135265,0.5988386278241351
0.5289124668435013,0.9919273461150353,0.5276435856146001,0.6888577435178697,0.015659955257270694,0.6363636363636364,0.03056768558951965,0.5717806080124921
0.5374005305039787,0.9881773399014778,0.5383789586688137,0.6970118137595552,0.011494252873563218,0.45454545454545453,0.022421524663677132,0.554579612550627
0.5183023872679046,0.9917610710607621,0.5169082125603864,0.6796047988708538,0.015317286652078774,0.6363636363636364,0.029914529914529912,0.5972527204411263
0.46153846153846156,0.9941724941724942,0.45786366076221147,0.6269753766997428,0.016553067185978577,0.7727272727272727,0.032411820781696854,0.6766578831796224
0.4986737400530504,0.9903846153846154,0.4975845410628019,0.6623794212218649,0.0136986301369863,0.5909090909090909,0.026776519052523172,0.5677182452544771
0.5145888594164456,0.9896694214876033,0.514224369296833,0.6767926527728718,0.013086150490730643,0.5454545454545454,0.0255591054313099,0.539611086712536
0.4992042440318302,0.9914438502673797,0.4975845410628019,0.6626161543959971,0.014736842105263158,0.6363636363636364,0.02880658436213992,0.5607890499194848
0.5151193633952255,0.9856704196519959,0.5169082125603864,0.678169014084507,0.00881057268722467,0.36363636363636365,0.017204301075268817,0.4395281315571171
0.47480106100795755,0.98989898989899,0.47342995169082125,0.6405228758169935,0.013078470824949699,0.5909090909090909,0.025590551181102362,0.535707314692822
0.5506631299734748,0.9847328244274809,0.5539452495974235,0.7090346959807626,0.007168458781362007,0.2727272727272727,0.013969732246798603,0.37783633435807346
0.5193633952254642,0.9907692307692307,0.5185185185185185,0.6807610993657505,0.014285714285714285,0.5909090909090909,0.027896995708154505,0.5886522227101938
0.49761273209549073,0.9872340425531915,0.4981213097155126,0.662147698894042,0.010582010582010581,0.45454545454545453,0.020682523267838676,0.5285097350314741
0.5129973474801061,0.9876160990712074,0.5136876006441223,0.6758474576271186,0.010917030567685589,0.45454545454545453,0.02132196162046908,0.48806909676474897
0.5283819628647215,0.9889558232931727,0.5287171229200215,0.6890521161245191,0.012373453318335208,0.5,0.02414928649835346,0.516334846044991
0.4896551724137931,0.9912758996728462,0.48792270531400966,0.6539568345323741,0.014462809917355372,0.6363636363636364,0.02828282828282828,0.5856877958327233
0.5496021220159151,0.9912790697674418,0.5491143317230274,0.7067357512953367,0.015240328253223915,0.5909090909090909,0.02971428571428571,0.5500780754403943
0.5320954907161803,0.9851632047477745,0.534621578099839,0.6931106471816284,0.008009153318077803,0.3181818181818182,0.015625000000000003,0.40540672424730395
0.526790450928382,0.9899091826437941,0.5265700483091788,0.6874562018220043,0.013422818791946308,0.5454545454545454,0.026200873362445413,0.5073561703996486
0.5273209549071618,0.9879518072289156,0.5281803542673108,0.6883525708289612,0.01124859392575928,0.45454545454545453,0.02195389681668496,0.46288976723759334
